TRACK_ID,LYRIC
track_0477315,
track_0477313,
track_0477393,
track_0477486,
track_0481862,
track_0481709,
track_0482267,
track_0482274,
track_0484327,
track_0484328,
track_0484329,
track_0484332,
track_0484333,
track_0484334,
track_0484335,
track_0485747,
track_0485751,
track_0485753,
track_0485755,
track_0489230,
track_0489231,
track_0489234,
track_0489236,"A veces es un cielo azul flotando sobre el mar
A veces el rumor de una canción
A veces es un verso que no puedes olvidar
porque alguien lo escribió en tu corazón

Puede ser el silencio, puede ser la tempestad
o una carta que aún te tienen que escribir,
pero algo te anuncia que no importa la edad,
que el peor día pasó 
y que el más feliz está por llegar.

No pretendo prometer que no habrá más dolor,
pero hasta el dolor tiene su fin.
El ayer se acaba hoy, el hoy nunca ocurrió
y el futuro empieza al sonreir.

Si el pasado es un lastre y el futuro un cielo azul,
olvidar que tienes alas un error.
Ya murió la tristeza, ya agoniza la inquietud,
porque ha vuelto al fin el sol
y te espera ya tu día mejor.

Si el pasado es un lastre y el futuro un cielo azul,
olvidar que tienes alas un error.
Porque algo te anuncia que no importa la edad,
que el peor día pasó 
y que el más feliz está por llegar.

- - - - - - - 

Sometimes it's a blue sky floating over the sea,
sometimes it's the rumourof a song.
Sometimes it's a verse you can't forget
because somebody wrote it in your heart.

It could be silence, it could be the storm,
or a letter they they still have to write to you.
But something announces you your age is unimportant,
the worst day passed and the happiest one is still to come.

I don't try to promise there will be no more pain,
but even pain has its end.
Yesterday ends today, today never hapenned,
and tomorrow starts as you smile.

If the past is deadweight, the future is a blue sky,
and forgetting you have wings is a mistake.
Sadness has died, inquietude agonizes,
because the Sun is back and our best day is waiting for you.

If the past is deadweight, the future is a blue sky,
and forgetting you have wings is a mistake.
Because something announces you your age is unimportant,
the worst day passed and the happiest one is still to come."
track_0489237,
track_0489238,
track_0489258,
track_0489261,
track_0496520,
track_0496521,
track_0496522,
track_0496523,
track_0501200,
track_0501300,
track_0502326,
track_0502327,
track_0502328,
track_0503981,
track_0512153,
track_0513470,
track_0513472,
track_0513475,
track_0513478,
track_0513479,
track_0516729,
track_0516737,
track_0516738,
track_0516739,
track_0516748,
track_0516749,
track_0516750,
track_0516751,
track_0518468,
track_0518471,
track_0519491,
track_0519565,
track_0520984,
track_0520993,
track_0520998,
track_0521015,
track_0521016,
track_0521023,
track_0521021,
track_0521029,
track_0524653,
track_0521030,
track_0531351,"Mi corazón, busca un último adiós
Con esta carta, desde mi alma
Ya lo sé amor, el tiempo ya pasó
Pero mi piel, aún recuerda tu voz

No, no puedo olvidar los besos de tus manos
Mientras tú, clavada en mi ser
Vuelves a partir una y otra vez
No, no quiero olvidar tantos juegos que me hicieron amar
No, no debo olvidar cada sueño en que fuiste realidad, por eso

Mi última carta vuela
Pues tu ausencia me desespera
Y el dolor que me envenena
Me hace recordarte
Mi última carta vuela
Hacia la sombra de tu belleza
Donde el sol ya no se acuerda
Que la luz me quema

Sí, soy feliz, dentro de mi tristeza
Sí, soy feliz, porque sé que aún me recuerdas"
track_0537745,
track_0536673,
track_0537756,
track_0537760,
track_0537761,
track_0537874,
track_0539764,
track_0541038,
track_0542360,
track_0547999,
track_0549220,
track_0549221,
track_0549522,
track_0549228,
track_0549523,
track_0549524,
track_0549525,
track_0556950,
track_0556951,
track_0556953,
track_0572373,"der Glaube an die Schwerkraft entführte mich hierher
bei Dunkelheit verspüre ich die Sonne noch viel mehr
Gedanken an Verbindung, verschwendet hier am See
ich komme dem Grund näher, sobald ich untergeh

ein jeder Stern macht schon an der Oberfläche halt
glüht zwar wie bescheuert, doch im Wasser ist euch kalt
einzig und allein der Mond spiegelt sich in mir
wieder leuchte ich nicht selbst und wieder trink ich Bier

halt mich an Prinzipien fest, will nachts allein am Himmel stehen
und dennoch bin ich einmal hell, mal halb, mal nicht zu sehen
ich hasse das Gewässer, das nicht zu kontrollieren
würde gern ertrinken, um ihm Wellen zu diktieren

an jedem seichten Ufer möchte ich den Stein zerreiben
ein aussichtsloses Ideal zwingt mich selbst zu vertreiben
was unschuldig spielt im kühlen Nass

""What is it you want, Mary? What do you want? You...you want the moon? Just say the word and I'll throw a lasso around it and pull it down. Hey! That's a pretty good idea! I'll give you the moon, Mary.""

was sieht man, wenn man nicht versteht
dass sie sich mit der Erde dreht
Luna täuscht die halbe Welt
weil Licht nur auf ihr Lächeln fällt

der Glaube an die Schwerkraft entführte mich hierher
bei Dunkelheit verspüre ich die Sonne noch viel mehr
ich komme dem Grund näher, sobald ich untergeh
Gedanken an Verbindung, verschwendet hier am See"
track_0575215,
track_0575219,
track_0575222,
track_0575227,
track_0575226,
track_0575451,"You changed my world like melting snow
And unfroze my spirit
And I thought that love had come to stay
Not just to visit

But now a charcoal sky has overwhelmed the eye
Though there's no fire
And though I tried to compete, I guess the taste's not as sweet
As new desire

I saw the stained glass as it fell from your grasp
With no light shining through it
No vision bejewelled
Or incense at the rude awakening

Now that you're gone I guess I'll be strong
Though I don't really want to
And if I stumble around
It's not me but the ground that's shifting


Taking a trip to far away
Across the horizon
Leaving the heart that lost its mind
Forgoing all reason

I'll find a secret cove or a secluded grove
And watch the time flow
White walls are in my sight reflecting back the light
So there's no shadows

And on a quiet beach that's not within reach
Of the streets of the lost days
With time on my hands I lay on the sands
Like a castaway

So the sea has found me and did the wise woman see
In the cards that she dealt me
A present unfold or a moment untold
To still the memory"
track_0575457,"I've been living in the past
Sailed this ship without a mast
Marooned upon a foreign sea
The compass points no way for

Me now but how could I have known
That this bird had flown
Far away from here

Too late I'm not the man I was
Better for the loss its said

Yet I'm still saving tears for you
I know that I'll be needing then soon
And can you shelter from the rain behind a waterfall

Light and dark will trade their places
The puppetmaster's strings leave traces
The empty space lures unknown faces home

Love's not looking out for me
I'm in a forest of silent trees
Only touching in a storm
Not embracing 'til they're

All down resting on the ground
Coming home has found
The peace we're seeking

But Oh Lord what a price to pay
Isn't there a way round this

So now this love has said it's last goodbye
No tears or fears or many years will revive
The broken keepsakes on the cracked and weathered stones

Flickering in candlelight
Shadows moving through the night
Sleepless now but waiting for the dawn"
track_0575746,
track_0575747,
track_0575749,
track_0575750,
track_0575748,
track_0575751,
track_0575752,
track_0575753,
track_0575874,
track_0576998,
track_0577043,
track_0577044,
track_0577051,
track_0577965,
track_0577972,
track_0577971,
track_0577974,
track_0577975,
track_0579303,
track_0579304,
track_0579308,
track_0579312,
track_0579315,
track_0579648,
track_0579643,"I told you many times that i had to hurt myself
You still don't understand 'cause you've always been so clean
Don't put your hands on me 'cause my skin's as cold as steel
I will not hide myself
Where's my blade?
Do you wanna see the show?
D'you wanna stay?
D'you wanna play?
I told you many times that i needed to get high
You'll never understand, you're so happy when it rains
Don't even look at me 'cause there's no soul in my shell"
track_0582652,
track_0582667,
track_0582656,
track_0582670,
track_0585841,
track_0587000,
track_0588700,
track_0588701,
track_0588704,
track_0588705,
track_0588707,
track_0588706,
track_0588708,
track_0589408,
track_0589410,
track_0589412,
track_0589413,
track_0589414,
track_0591494,
track_0592185,
track_0593122,
track_0594465,
track_0594466,
track_0594467,
track_0594468,
track_0594469,
track_0597315,
track_0597322,
track_0597323,
track_0600037,
track_0600059,
track_0600140,
track_0601130,
track_0603244,
track_0604137,
track_0604694,
track_0604695,
track_0604696,
track_0604697,
track_0604698,
track_0604699,
track_0604700,
track_0604701,
track_0605518,
track_0606898,
track_0606899,
track_0606902,
track_0606904,
track_0606911,
track_0608912,
track_0608913,
track_0608915,
track_0608927,
track_0608931,
track_0608917,
track_0608958,
track_0608946,
track_0609174,
track_0614901,
track_0614902,
track_0620608,
track_0620609,
track_0620612,
track_0620614,
track_0620941,
track_0620912,
track_0620615,
track_0620946,
track_0620998,
track_0621371,
track_0622087,
track_0622092,
track_0625208,
track_0625209,
track_0625211,
track_0625210,
track_0628407,"Qualche luce tra le ombre di uno strappo di giornale,
una sigaretta spenta che non si può consumare...
Vedo te dietro la notte, ma anche il mondo vuol dormire;
anche le onde sottovento, non si vogliono svegliare

Cader senza inciampo nei guai
Cader senza lividi eppure piangendoti...

(Rit)
Il silenzio non mente a nessuno che voglia capire una notte ed un giorno di vera poesia
Il silenzio non mente a nessuno che sogna di vivere più della metà...

Qualche istante respirato accarezza il suono al mare,
armonie che senza tempo non ti accorgi di ascoltare,
abbastanza per guardarmi, per specchiarmi fino al male
anche i sassi mentre un lancio, non si accorgon di cadere

Inciampi, riflessi, caduti giù,
sfocati pensieri, eppure piangendoti...

(Rit)"
track_0625212,
track_0628408,"Ragnatele ovunque intorno a noi, e polvere sui tuoi pensieri ormai, finchè sillaba non uscirà.
Comunicazione priva del suo senso, se il tormento per te è sempre quello, la teoria del non per non sbagliare

Che posso fare io: nella tua mente io non posso entrare.
Hai chiuso a porta e buttato via la chiave

È un gran bel gioco di parole, eppure credo siano tutte vere
È un gran bel modo di vedere, il non provare per non stare male.
Ti vedo un po' confusa e tesa, non sai se aprirti o rimanere chiusa.
La sicurezza sta nel non rischiare, il non soffrire sta nel non provare

Eppure tu mi dici che hai paura, che hai vergogna e non ti lasci andare: tu l'amore non vuoi fare entrare.
Pensieri dannosi alla tua fantasia, razionalità che porta via l'istinto e il desiderio.

Che posso fare io: nella tua mente io non posso entrare.
Hai chiuso a porta e buttato via la chiave

È un gran bel gioco di parole, eppure credo siano tutte vere
È un gran bel modo di vedere, il non provare per non stare male.
Un paradosso sembra quasi dire che devi amare per saper soffrire.
Non puoi amare se non provi, ma puoi soffrire se ti apri

Emozioni sincere, viva ti fanno sentir...
E non solo di sogni, ricordi ti fan raccontar

È un gran bel gioco di parole, eppure credo siano tutte vere
È un gran bel modo di vedere, il non provare per non stare male.
Ma se non tenti non lo sai, che indietro non ci tornerai.
Tentar non nuoce alla salute, cuore spezzato prima op poi si cuce"
