TRACK_ID,LYRIC
track_1298380,
track_1298309,
track_1298308,
track_1298571,
track_1298608,
track_1298609,
track_1298610,
track_1298611,
track_1298612,
track_1298616,
track_1298617,
track_1298809,
track_1298832,
track_1299181,
track_1299183,
track_1299186,
track_1299187,
track_1299615,
track_1299803,
track_1299802,
track_1299804,
track_1299806,
track_1299807,
track_1299808,
track_1299809,
track_1299811,
track_1299810,
track_1299812,
track_1299815,
track_1299816,
track_1299817,
track_1299933,
track_1299889,
track_1299937,
track_1300046,
track_1299938,
track_1300073,
track_1300181,
track_1300307,
track_1300308,
track_1300328,
track_1300329,
track_1300330,
track_1300500,
track_1301092,
track_1301822,
track_1301825,
track_1301826,
track_1301827,
track_1302088,
track_1302090,
track_1302668,"long time ago
big city dreams, years and years 
away from now
but i ain't shedding any tears
where i grew up
neighborhood and sunday school
out of the mud
i pulled myself together and left

and when i woke up in the night
touched by soft and shimmering red light

on the way back from l.a. 
i'm shaking my curly hair
on my way back from l.a.
and still smiling
on my way back from l.a.
i've got the radio on
and i listen to a song that i wrote back then

what a dive
just the place to be for someone like me
an endless high
nights and days and songs and ways to play
another life
another way of life so different
behind my eyes 
was so much going on

and when i woke up in the night
touched by soft and shimmering red light

on the way back from l.a.
i'm shaking my curly hair
on my way back from l.a.
sunglasses
on my way back from l.a.
i've got the radio on
and i listen to a song that i wrote for someone i knew back then

i don't regret anything
although you might deny
there's an end to everything
all good times go by
what's left are the memories

on the way back from l.a.
i'm shaking my curly hair
on my way back from l.a.
a new beginning
on my way back from l.a.
i've got the radio on
and i know i'll be fine as long as my tyres are spinning"
track_1302145,
track_1302669,"short after christmas time	
twenty nine, twenty nine
i had a friend of mine
movie and a glass of wine
just like a cannonball it hit me
what a brilliant surprise
suddenly got weak around the knees

now i wonder

what are the odds we met
what could have been instead
what if it was inside my head
what if the drill had been dead

out of the blue 
winter dozed spring was close
add to my flow
late night walks hour-long talks
just like a saviour descending
comeing to pull me up
we never made it to the ending

now i wonder

what are the odds we met
what could have been instead
what if the night had turned to ash
what if the drill had been dead

stammering and far from making any kind of sense
the only thing that i could feel the movement of her hands

what are the odds we met
what could have been instead
what if the night had turned to ash
what if the drill had been dead

what if there had been no time
what if you had not had wine
what if the night had turned to ash
what if we hadn't started fresh"
track_1302671,"an early morning we went 
spring vacation as the
sun cut the horizon
and I noticed how beautiful you are

car on a train
chocolate and chapagne
what a day
car on a train

little chucks they gave
rhythm to the sound
of a thousand tons 
moving overground

car on a train
shooting down the lane
sunshine and rain
car on a train

pull that string and there'd be a lot more time
but as i'm afraid the quality would decline
it's a crazy thing, one of us has to drive
we are so living in the moment

car on a train
chocolate and chapagne
what a day
car on a train

car on a train
simple and plain
sunshine and rain
car on a train"
track_1302672,"fastening the chain and
keep me in the rain
deserving makes it all go away
that is what you get 
for chasing the postman
take me to the kennel and i'll stay

i'll take my sweet cut
sitting in the wee spot
looking at night and day
you'll be the queen and
i'll be licking your hand
now and for the rest of the way

barking at the great wide
trees along the roadside
having the time of my life
come a little closer	
just a little closer
just a little more and i'll bite

i'll take my sweet cut
sitting in the wee spot
looking at night and day
you'll be the queen and
i'll be licking your hand
now and for the rest of the way

just seems so easy when i am your only friend
please take me out again or else i'll wet my pants

i'll take my sweet cut
sitting in the wee spot
looking at night and day
you'll be the queen and
i'll be licking your hand
now and for the rest of the way"
