TRACK_ID,LYRIC
track_1164471,
track_1164468,
track_1164470,
track_1164474,
track_1164472,
track_1164477,
track_1164478,
track_1164479,
track_1164539,
track_1164541,
track_1164724,
track_1164723,
track_1164725,
track_1164980,
track_1164775,"I WANT YOU TO COME HOME



I close my eyes and
i try to think about nothing
as i´m playing the guitar,
but is not the moment.

Outside might be cold and
inside it´s so warm.

I stand up and see through the window
people are already wearing their hats and gloves.
There is no reason to go (get) out,
today i´m gonna stay home.

I feel up to nothing
It´s a pity to waste time this way.
I can´t help it or maybe i can,
i´m not really sure.

The only thing i really know 
is that i want you to come home.

The only thing i don´t know
is whether you´ll really come home."
track_1164981,
track_1164982,
track_1164983,
track_1164984,
track_1164985,
track_1164986,
track_1164987,
track_1164988,
track_1164989,
track_1164990,
track_1164991,
track_1164992,
track_1164994,
track_1164993,
track_1165172,
track_1165174,
track_1165173,
track_1165175,
track_1165177,
track_1165176,
track_1165178,
track_1165180,
track_1165179,
track_1165181,
track_1165391,"Keep Hearing Music, everywhere we go
through fields of green, and pastures of snow"
track_1165393,
track_1165397,
track_1165401,
track_1165399,
track_1165403,
track_1165406,
track_1165466,"Love
Do you ever think we feel too much?
Love
Do you ever think it could be the end of us?

I don’t have the answer
I never claimed that
I just have a heart
With your name on it
I don’t know the reason
If it exists
I just have a heart
With your name on it
Oooo…

Love
We don’t have to talk
Love
Being near you is enough

I don’t have the answer
I never claimed that
I just have a heart
With your name on it
I don’t know the reason
If it exists
I just have a heart
With your name on it
Oooo…

Love
Do you ever think we give too much?
Love
Do you ever think it will be the end of us?

I don’t have the answer
I never claimed that
I just have a heart
With your name on it
I don’t know the reason
If it exists
I just have a heart
With your name on it
Oooo…

Do you ever think we feel too much?"
track_1165465,"Never really thought much passed
Falling in love
Never knew it would be me and you
For all of our time

Hey we’re doin’, we’re doin’, we’re doin’
Something right
Yeah, we’re doin’, we’re doin’, we’re doin’
Something right
Something right
Right
Right
Right

I know you intrinsically
You know everything about me
We love all those little things
No one else even sees

And we’re doin’, we’re doin’, we’re doin’
Something right
Yeah, we’re doin’, we’re doin’, we’re doin’
Something right
Something right
Right
Right
Right

All this anger
All this hate
All these people
Placing the blame
Where did the love go?
Where did the love go?
Was there ever any love at all, oh,
Where did the love go?
Where did the love go?
Where did the love go?
Oooooo…

They say we’re doin’, we’re doin’, we’re doin’
Something right
Yeah, we’re doin’, we’re doin’, we’re doin’
Something right
Let’s keep doin’, and doin’, and doin’
Something right
We’ll keep doin’, and doin’, and doin’
Something right
Oooo…"
track_1165468,"Each morning I look over
To find you
Your eyes closed
Head on the pillow
Softly breathing
I kiss your cheek
Repeatedly
Until you open your eyes
And look at me

Sometimes you flip over
Not wanting to get up
Sometimes you sit up
And give me a hug
Either way
We start each day
With love

I know how lucky I am
I wish love for everyone

Sometimes it comes
In unexpected places
Sometimes it comes
From observing nature
Either way
Please start each day
With love

We’re all just people doing what we can
To live our lives and find some happiness
We’re all just people doing what we can
Searching for others who really understand

Sometimes it’s hidden
Masked in sadness
Sometimes we’re alone
And we’re all we have
We are all we have
Either way
Please start each day
With love
Please love yourself
With love
Love yourself."
track_1165470,"This lack of validation
Absorbs to the core
When love is dishonored
Commitments ignored
How can I find value
In culture based on hate
How can I feel freedom
Laws don’t protect me

And my love
My love
The reason I’m alive
Oh my love
My love
The strength to survive
While we hide
And are forced to lie
The part of my life
That matters the most
Is summarized
With heart-stopping lies

We follow society
The American dream
Have jobs, bought a house
Mow the grass every week
We follow the law
Pay our taxes every year
But we both mark single
As if our love isn’t real

CHORUS

We just want our love protected
We just want to be respected"
track_1165472,"I heart your brain more than anything
I love your words and your thoughts
I’d give the breath that I need to breathe
If it would help you live

Oh my baby
Do you know what you mean to me?
Oh my baby
Do you feel all you’re worth?

Ooooooo… I heart your brain
Ooooooo…Puts the rest to shame
Ooooooo… I heart your brain
Ooooooooo…

I heart your brain more than anything
I love the way you connect the dots
I’d color in the lines and everything
If it would help you- la, la, la, la, la

Oh my darlin’
Do you hear my heart poundin’?
Oh my darlin’
Do you feel my heart beat?

Ooooooo… I heart your brain
Ooooooo…Puts the rest to shame
Ooooooo… I heart your brain
Ooooooooo…

I heart your brain more than anything
I love the way it computes
I’d give the memory I have in me
If it would help you boot

Oh my lovey
Do you feel the intensity?
Oh my lovey
I’ll love you for all eternity
Oh my love, my love

Ooooooo…

I heart your brain more than anything
I love your words and your thoughts"
track_1165473,"The most generic thing
I could say to you
Don’t mean a thing
Without the feelings between us two
I love you, I love you

The most over-used, over-hyped three words
Seems like everyone I ever met
Just really wish they heard
I love you
We wanna hear: I love you

We can’t get enough of this lovey dovey dove
Every movie and TV show
Regurgitates what we want
They’re sayin’: I love you
Change the channel, you’ll hear: I love you

Kittens and puppies, birdies and monkeys
Don’t need verbal language
To say how much the love ya’
Meow, meow, meow, woof, woof
(Whistle) ooo, ooo, ooo

I’ll keep sayin’ it again and again
And then I’ll keep sayin’ it until my life ends
Redundant for sure, uninventive perhaps
If I vowed to discontinue, I’d most certainly relapse, relapse, relapse

I love you, I love you
A little bit faster now: I love you
Faster still: I love you
Now like lightning baby: I love you
Faster than the speed of light: I love you
I love you x 12
Ooo… Ooo…

The most generic thing
I could say to you
Don’t mean a thing
Without the feelings between us two"
track_1165474,"How can someone love someone else
If they don’t even love themselves?
Find a lover who’s patient
While you deal with all your shh…
If you don’t really know you
How can you expect someone else to?
Guess you gotta get lucky
Really, really lucky
Like I did, yeah I did
And I hope you are too.

There are things that I can change
Things that stay the same
Things that can improve
Things I just can’t do
But I can love you and you can love me
And that makes us
So very lucky.

In the dead of summer
Near 100
Sky went pitch black
Trees swayed and snapped
Rain poured on down
Thunder was a deafening sound
‘Til the power went out
All we heard were our beating hearts
And I knew once again
If it were our end
I was lucky
Really, really lucky
To have the love of my life right beside me

There are things that I can change
Things that stay the same
Things that can improve
Things I just can’t do
But I can love you and you can love me
And that makes us
So very lucky.

Well, it’s way more than luck, yeah
Way more than love
It’s a willingness to open yourself up
Take the time
To understand
To learn your love
Everything you can.

There are things that I can change
Things that stay the same
Things that can improve
Things I just can’t do
But I can love you and you can love me
And that makes us
So very happy."
track_1165475,"When I see couples in the movies
They never seem to look like you and me
When we’re picking foods to put
Into our grocery cart
Other peoples carts of food
Never look like ours
When we’re spending time with folks
Who share our lines of blood
The way they act
How their paired up
Is never quite like us.

I’m saying we’re unique
Just like everybody else
But when we are together
For me there’s nothing else
That compares
At all.

When I see people
How they dress and what they do
They never seem to look or do
The same as me and you
When we’re asked the basic questions
People always ask
Our answers never seem to be
What they want from us
When I hear random people
Speaking with their loves
They never seem to speak as tender
As words between us.

I’m saying we’re unique
Just like everybody else
But when we are together
For me there’s nothing else
That compares
At all.

I’m definitely biased
When it comes to you
There’s nothing you could say or do
To change my love for you
If I someday bore you
Become intolerable
I wish for you to leave me
And find someone better just because
I love you
All the way
I do.

I’m saying we’re unique
Just like everybody else
But when we are together
For me there’s nothing else
That compares
At all."
track_1165476,"I think you knew me before I really got to know me.
And I’m pretty sure I got you the moment we met.
I think it has to do with your eyes.
Yeah, those bright blues hypnotize,
But I’m talking ‘bout the feelin’ of deep, deep knowin’…
If only a person looks.

Is it possible to love you more?
More love than I thought I had in store
More love than I thought I had inside of me.
Every day that passes by
Every look you look that meets my eyes
These years and still I love you more.

To say that I adore you
While it’s very, very true
Hardly explains what I feel for you
If I made a list, like I’ve done before
The reasons I feel affection for
You and I would be trapped inside for days…
Hey, hey…

Is it possible to love you more?
More love than I thought I had in store
More love than I thought I had inside of me.
Every day that passes by
Every look you look that meets my eyes
These years and still I love you more.

All you’ve done for me
You’ve kept me alive
All my thanks could never be
Enough.

Is it possible to love you more?
More love than I thought I had in store
More love than I thought I had inside of me.
Every day that passes by
Every look you look that meets my eyes
These years and still I love you more."
track_1165949,
track_1165995,
track_1165996,
track_1166090,
track_1166100,
track_1166101,
track_1166102,
track_1166103,
track_1166104,
track_1166105,
track_1166106,
track_1166109,
track_1166110,
track_1166111,
track_1166137,
track_1166144,
track_1166147,
track_1166150,
track_1166156,
track_1166546,
track_1166607,
track_1166609,
track_1166618,
track_1166619,
track_1166620,
track_1166622,
track_1166623,
track_1166624,
track_1166625,
track_1166627,
track_1166645,
track_1166805,
track_1166808,No text.
track_1166812,
track_1166813,
track_1166814,No text.
track_1166822,
track_1167295,
track_1167296,
track_1166943,
track_1167297,
track_1167298,
track_1167300,
track_1167301,
track_1167302,
track_1167304,
track_1167306,
track_1167425,
track_1167458,
track_1167863,"When I saw you cross the street
You were coming straight towards me
When you stopped right in front
I knew this would be love

You got my heart beating
You got my head spinning
You got my palms sweating
You got my mind racing
My eyes dilated
My breath syncopated
My dopamine pulsing
Serotonin pumping

Your pheromones make me moan
Your pheromones make me moan
Your pheromones make me moan
Oh yeah- yeah- yeah, yeah, yeah, yeah

We hit it off in two seconds flat
Your words were candy, thoughts all that
You reeled me in for a kiss so sweet
Marked the beginning of you and me

You got my heart beating
You got my head spinning
You got my palms sweating
You got my mind racing
My eyes dilated
My breath syncopated
My dopamine pulsing
Serotonin pumping

Your pheromones make me moan
Your pheromones make me moan
Your pheromones make me moan
Oh yeah- yeah- yeah, yeah, yeah, yeah"
track_1167864,"Ooo…

When I look up at the sky
I can’t help but wonder, wonder
When I look up at the sky
I can’t help but wonder, wonder
When I look up at the sky
I can’t help but wonder, wonder
Is there any hope left for us?

Ooo…

Used to be an idealistic hope-filled youth
Something happened, happened
Used to be an idealistic hope-filled youth
Something happened, happened
Used to be an idealistic hope-filled youth
Something happened, happened
And my eyes filled with clouds

When I look down at the ground
I can’t help but wonder, wonder
When I look down at the ground
I can’t help but wonder, wonder
When I look down at the ground
I can’t help but wonder, wonder
What have we done?
What have we done?

Ooo…

I never wanted to feel this way
Defeated, hopeless, full of hate
Pressure pounding in my head
Pressure building on my chest
Losing breath, losing sleep
Losing what it means to me
If I could only wake up!

Ooo…

When I look up at the sky
I can’t help but wonder, wonder
When I look up at the sky"
track_1167866,"This lack of validation
Absorbs to the core
When love is dishonored
Commitments ignored
How can I find value
In culture based on hate
How can I feel freedom
Laws don’t protect me

And my love
My love
The reason I’m alive
Oh my love
My love
The strength to survive
While we hide
And are forced to lie
The part of my life
That matters the most
Is summarized
With heart stopping lies

We follow society
The American dream
Have jobs, bought a house
Mow the grass every week
We follow the law
Pay our taxes every year
But we both mark single
As if our love isn’t real

CHORUS

We just want our love protected
We just want to be respected

CHORUS"
track_1167867,"Okay, alright- I’ll keep tryin’
Okay, alright- I’ll stop cryin’
Didn’t really help anyway
All those tears just got in my way
Okay, alright- I’ll be fine

But fine is never really fine
People say it as an auto-response
Never thinking about it longer
Than the two seconds right after
They’re asked “how are you?”
How are you? How are you?
How are you? How are you?

Okay, alright- things get worse and things get better
Okay, alright- feelings pass like the stormy weather
I’m down now, I’ll be down again
Things end and things begin
Okay, alright- I’ll be fine

But fine is never really fine
People say it as an auto-response
Never thinking about it longer
Than the two seconds right after
They’re asked “how are you?”
How are you? How are you?
How are you? How are you?

Another day come and gone
Another win another loss
Today will be a memory- soon forgotten

Okay, alright- I’ll keep tryin’
Okay, alright- I’ll stop cryin’
Didn’t really help anyway
All those tears just got in my way
Okay, alright- I’ll be fine

But fine is never really fine
People say it as an auto-response
Never thinking about it longer
Than the two seconds right after
They’re asked “how are you?”
How are you? How are you?
How are you? How are you?
Okay, alright- I’ll be fine"
track_1167868,"Never really thought much passed
Falling in love
Never knew it would be me and you
For all of our time

Hey we’re doin’, we’re doin’, we’re doin’
Something right
Yeah, we’re doin’, we’re doin’, we’re doin’
Something right
Something right
Right, right, right

I know you intrinsically
You know everything about me
We love all those little things
No one else even sees

And we’re doin’, we’re doin’, we’re doin’
Something right
Yeah, we’re doin’, we’re doin’, we’re doin’
Something right
Something right
Right, right, right

All this anger, all this hate
All these people placing the blame
Where did the love go?
Where did the love go?
Was there ever any love at all, oh,
Where did the love go?
Where did the love go?
Where did the love go?
Oooooo…

They say we’re doin’, we’re doin’, we’re doin’
Something right
Yeah, we’re doin’, we’re doin’, we’re doin’
Something right
Let’s keep doin’, and doin’, and doin’
Something right
Let’s keep doin’, and doin’, and doin’
Something right

We’ll keep doin’, and doin’, and doin’
Something right"
track_1167869,"The most generic thing
I could say to you
Don’t mean a thing
Without the feelings between us two
I love you, I love you

The most over-used, over-hyped three words
Seems like everyone I ever met
Just really wish they heard
I love you
We wanna hear: I love you

We can’t get enough of this lovey dovey dove
Every movie and TV show
Regurgitates what we want
They’re sayin’: I love you
Change the channel, you’ll hear: I love you

Kittens and puppies, birdies and monkeys
Don’t need verbal language
To say how much the love ya’
Meow, meow, meow, woof, woof
(Whistle) ooo, ooo, ooo

I’ll keep sayin’ it again and again
And then I’ll keep sayin’ it until my life ends
Redundant for sure, uninventive perhaps
If I vowed to discontinue, I’d most certainly relapse, relapse, relapse

I love you, I love you
A little bit faster now: I love you
Faster still: I love you
Now like lightning baby: I love you
Faster than the speed of light: I love you
I love you x 12
Ooo… Ooo…

The most generic thing
I could say to you
Don’t mean a thing
Without the feelings between us two"
track_1167870,"I don’t cry, I hold it all inside
‘Til I’m alone and I ball
Unlike my dad, he’d get mad
Take it out on us
With his hand, sometimes with his fist

Now they say that I’m too sensitive
That I care too much how others feel
They say that I should just be a man
And I wish that I could
But I’m haunted every day
By the men who hold us back
Lock us in this path
Of dominance, war, hate
And I see how it could be
If they could just try
To be sensitive. To be sensitive.

I don’t cry, I drown my sorrows
Every night at the bar
Just like my dad, but I get sad
Think about the past
All I’d have done, all I never will

Now they say that I’m too sensitive
That I care too much how others feel
They say that I should just be a man
And I wish that I could
But I’m haunted every day
By the men who hold us back
Lock us in this path
Of dominance, war, hate
And I see how it could be
If they could just try
To be sensitive. To be sensitive.

I don’t cry, ‘cept every single night
That I’m alone and lost by myself
Just like my dad, he never could
Escape his ways
Until he was no more.

Now they say that I’m too sensitive
That I care too much how others feel
They say that I should just be a man
And I wish that I could
But I’m haunted."
track_1167871,"I could bare my soul
Tell you things I’ve held on for so long
I could let it go
Be the way I wish I were

But you won’t recall
Anything, anything, anything
You won’t remember
Anything, anything, anything
When will you forget everything?

There are things that hurt
Used to think you chose to forget them
Things you can’t remember
I learned to block things out by the best man

But you won’t recall
Anything, anything, anything
You won’t remember
Anything, anything, anything
When will you forget everything?

Guilt and denial
Have been your prison for so, so long
Maybe you’ll break free
As you continue to lose your memory

But you won’t recall
Anything, anything, anything
You won’t remember
Anything, anything, anything
When will you forget that you love me?
When will you forget that you love me?
When will you forget that you love me?"
