TRACK_ID,LYRIC
track_0003346,"Hey girl
dis moi
tu n'sais plus ou tu vas
tu cours toujours
échappée de ce jeu pour mieux
recommencer

REFRAIN :
Laisse moi te guider
te tourner 
vers d'autres endroits
t'emmener chaque foix
te garder
là tout près de moi

Hey boy
tu es mon obstacle 
un mur de pierre 
pas un miracle
un soupir pour guérir
un souvenir qui hantera ma vie
et mon avenir

REFRAIN (x2)

Le bruit d'un murmure que l'on prononce tout bas
Au fur et a mesure  que le temps avancera
que le temps sera dur
nous serons la pour toi

REFRAIN (x2)"
track_0003347,"Un sentier pour l'infini
fait de légendes et fait d'oubli
un chemin pour une vie
fait de miroir ou d'infini

REFRAIN

je me demande si c'est la nuit
qui m'entraine loin des humains
en reve chose
en reve pose
qui m'emmene comme un matin

Un sentier pour un oubli
fait de lumiere fait de folie
un chemin pour une nuit
fait de regards ou bien d'oubli

REFRAIN

Je me sens fière de cette vie
qui m'entraine loin des humains
en reve d'Oz
en reve rose
qui m'emmene comme un matin

Un sentier pour une vie
fait de traverses et de soucis
un sentier pour l'infini
fait de lumiere ou fait d'oubli

REFRAIN

Un chemin pour un maudit
Fait de hasard ou bien d'envies
Je traverse la nuit
qui m'ammene a ce matin

Comme le soleil est-ce un réveil
je ferme pourtant les yeux ..."
track_0002263,"Deadly people
Give me an other chance

Smiling people
Give me an other dance

Oh deadly people
Give me an other
Smiling people
Give me an other
Oh my grandfather
Don’t be afraid
It’s just an other
An other day

On the other side! X4

Don’t be afraid X4

Deadly people
Give me an other dance"
track_0003348,"Une nuit j'ai essayé de toucher les étoiles
La blanche lune a mes cotés semblait pale
cette nuit j'ai revé d'un ciel bleu bien trop calme
c'était pour nous deux une histoire trop banale

REFRAIN

Les paroles ne sont rien a coté de l'amour 
pour toujours dire sans fin l'importance de ce jour

Cette nuit j'ai rencontré au loin ma bonne étoile
elle m'a dit que quelqu'un avait suivi ma voile
cette nuit j'ai pensé a la pluie a la mort
pour ne plus regarder ton visage ni ton corps
la partie est finie
je suis éliminée
j'ai perdu de toi notre amour passé

REFRAIN

Mon navire a la mer n'attendait que mon coeur
mon corps et mes prières effacant les erreurs
et l'espoir m'a donné une chance de survivre
a tous ces regrets ces passions et ces promesses

REFRAIN"
track_0003349,"Il garde sa chaleur dans son corps
comme de l'or
il part sans vraiment savoir ou aller
la ou ses pieds le trainent
la ou sa tete le mene

REFRAIN

traverse le temps les nuages t'attendent
au bord du rivage une image s'étend
imagine ta vie imagine ta vie

Il rie en silence 
il oublie son passé
il pense a l'amour et a l'insouciance
de son etre
son existence

REFRAIN

Il sent la peur les gestes et la douleur
il decouvre lentement 

REFRAIN (x2)"
track_0003350,"Hey girl
don't cry look at me
ever smile
you can
you do 
you're fifteen
you musn't forget
your life

REFRAIN

You can try you can fly
you can stay you can stay the same girl
you'll find him
you'll love him
but you can't stay you can't stay the same child

Hey boy
you're crying but why
open your heart 
and look the sky
find the girl
who knows you
and knows your eyes 
you are so alone
open your mind

REFRAIN (x2)

Listen the wind 
and follow your way
look at the rainbow
it's a lovely day
a lovely day
there's a lovely day

REFRAIN (x2)"
track_0004639,
track_0004882,
track_0004883,
track_0004884,
track_0005083,
track_0004889,
track_0005634,
track_0005636,
