TRACK_ID,LYRIC
track_1078451,"ich weiß noch genau
wie ich da stand
vollends irritiert
fiel mir das glas aus der hand
er sang dieses lied
das mir so bekannt
und ganz ungeniert
sang er mich an die wand

ein klarer fall wenn man mich fragt
was man nicht tut wie man so sagt

verkauf und verrat bezeugt
von jedem küchenradio
plagiiert, verziert und komprimiert serviert
na dann guten appetit
zum genießen zu heiß
mit dem erfolg steigt auch der preis
und moral ist wenn man trotzdem weint
wie es scheint

und er wird beliebt
der held einer menge
gerät ganz an die spitze
mit gestohlenen klängen
und heiligem schein
applaus in den rängen
und ich ganz allein
am stürmen und drängen

das hauptproblem - ich bin schon tot
mein anwalt scheut jeden dialog

verkauf und verrat bezeugt
von jedem küchenradio
plagiiert, verziert und komprimiert serviert
na dann guten appetit
doch viel zu heiß
mit dem erfolg stieg auch der preis
und moral ist wenn man trotzdem traurig scheint

ein wort zum autor dieses songs
schweigen ist gold lehrt die balance
und wer im glashaus sitzt
vergebene müh denn
laut BGB rechtlich stabil
kopiert sowohl inhalt als auch stil

verkauf und verrat bezeugt
von jedem küchenradio
und als hauptzutat das raubzitat kläglich versteckt
hoffen wir, es schmeckt
und der beweisbefund
verweist leis auf den hintergrund
diszplin ist wenn man trotzdem weiter singt"
track_1078449,"days are warm and light
in a town like this
as are the nights
and the memories
playful yet intense
this red sky shines
just for you alone
as the day loses light

a paper on the table
a carafe half empty stands
the chairs somewhat disordered
in an all-imperfect sense
a wardrobe on the floor
reveals a little place inside
a soul that's been exhausted
are they waiting for a cry

your thoughts are playing wild
with the smokey curls
dancing in the air
as a dream unfurls
still and half awake
while the wine on wood
forms a little lake
till the sheets soak up

sometimes you just go out
and make the world see you're around
but tonight that's not too sound
cause there's a fire in the town
so leaving on a lamp
you lay your head upon your hand
shut your eyes let go and
into the deepness you descend

long goodnight
can you share a dream?
long goodnight
have you ever?
long goodnight
have you ever been?
long goodnight
now or never

in a month when we wake up
we'll live up to the deal we cut
climbing fences running meadows
kick the regular routine
when the good old times are gone
we make the better new ones come
singing 1,2,3,4,5,6,7, lets give in and go to heaven
burning in the breeze

hey it ain't so
i will not go away from you

long goodnight
can you share a dream?
long goodnight
have you ever?
long goodnight
have you ever been?
long goodnight
now or never"
track_1078450,"von a nach b
klingeln kassen lassen sehnsucht
bleibt von je her unerreicht
zurück zu a, feierabend
augen zu und durch
dann fällt die letzte klappe leicht

die schuhe verstaubt
die ohren ertaubt
erwachen aus dem traum

denn der himmel präsentiert
sich wahlweise tonlos oder grau meliert
statt RGB komplementiert nur L
und die welt nach der uns friert
ist niemals wohltemperiert
sondern exzentrisch
jedenfalls verrückt nach mehr

und ganz allein
frei von allen sorgen kann ich sein
leicht und doch zugleich gewappnet
und gekleidet blau und weich
wie der vorhang als er fällt
rutscht der morgenmantel
über gott und die welt

eine geste im gehn
und sie alle sehn
mich nackt vor ihnen stehn

und der himmel präsentiert
sich wahlweise tonlos oder grau meliert
statt RGB regiert reduziert nur L
und die welt nach der uns friert
ist niemals wohltemperiert
sondern exzentrisch
und vor allen dingen menschlich

eine frage am rand
hätten sie erkannt,
welches lied hier modell stand?

und der himmel, präsentiert er
sich wahlweise tonlos oder grau meliert
statt RGB kompromittiert nichts die tristesse
und die welt nach der uns friert
ist niemals wohltemperiert
sondern exzentrisch
nennen sie es gern exzess

und ganz allein
frei von allen sorgen kann ich sein"
track_1078452,"ein blick wie schienen in splitt
und ruhlos der regen
greift durch die scheiben und nimmt mich mit
ich reglos deswegen

nur rote lichter leuchtende säulen
sie atmet verlegen
ein klang scheppert durch die strahlerzeilen
doch nichts zu verstehen

ein eifriger geist streift den der reist
jedoch viel zu wenig
und zaghaft besungen der gedanken umkreist
der blick wie gewöhnlich

die karg gelbe plastische außenwand
beklebt und beschildert
während taschentuch im kaffeebecherrand
ein stillleben bildet

adventskalender der deutschen bahn
und wieder schau ich auf den plan
advent nicht ohne exodus
doch im moment steht still was sollte eigentlich fahrn
ich wünschte wir wären endlich

ein kurzer ruck rumort durch die luft
recken und regung
doch nur ein gedanke hat mich geweckt
und keine bewegung

ich frage mich ob sie lacht
weil etwas sie kitzelt
wer hat sich nur ausgedacht
dass wir jetzt hier sitzen

adventskalender der deutschen bahn
niemals verläuft etwas nach plan
advent nicht ohne exodus
und dann wird stillstand abgelöst von elan
sie lacht sie lacht und sie lacht mich an
ist nicht reiz sondern freude
sie lacht und sie lacht und sie steckt mich an
und dann sagen wir beide

ich wünschte wir wären endlich da
ich wünschte wir wären endlich da
ich wünschte wir wären endlich da
und da und da"
track_1078455,
track_1078453,"dass eines tages
alles anders wird
ahnte ich schon
doch jetzt bin ich verwirrt
keine zwei zeilen
gehe ich geradeaus
kein stein auf dem anderen

und immer wieder denk ich an dich
aber ich weiß nicht, warum

womit es steht
kann man das so sagen
fällt alles gut
und doch schwer zu ertragen
ich sitze auf stein
schau durch kalte luft auf das wasser und wein

und immer wieder denk ich an dich
aber ich weiß nicht, warum

nein ich weiß nicht warum
und warum ist das egal
und warum jetzt
ist jetzt so gut wie irgendwann
conundrum
und immer wieder neu
anfangs bruder heißt ausfall

immer wieder überall"
track_1078456,
track_1078458,
track_1078457,
track_1078465,
track_1078466,
track_1078468,
track_1078469,
track_1078471,
track_1078472,
track_1078473,
track_1078474,
track_1078475,
track_1078476,
track_1078477,
track_1078478,
track_1078480,
track_1078479,
track_1078481,
track_1078482,
track_1078693,
track_1078694,
track_1078705,
track_1078706,
track_1078707,
track_1078708,
track_1078709,
track_1078710,
track_1078711,
track_1078712,
track_1079193,
track_1079249,
track_1079252,
track_1079253,
track_1079254,
track_1079255,
track_1079256,
track_1079257,
track_1079330,
track_1079319,
track_1079382,
track_1079451,
track_1079384,
track_1079756,"with a smile on my face
i awake in a place
that i can hardly perceive
and i am happy

everything is so warm
everything is so warm
there are birds in the sky
and i am so happy

i am alive
in the city of love

through the rose garden
we wander to the riverside
where we lay down and kiss
and I am happy

every word you say
is romantic poetry
so pure and lovely just like you
and i am so happy

it's alright
i am alive
just for tonight
in the city of love

it's alright
just for tonight
i am alive
in the city of love

in the city of love"
track_1079805,"Pensando en ti
                                             


                        1ª Parte de voz

Deja que te cuente…
deja que te diga…
que tengo miedo de volver.

Aunque yo te quiera…
aunque seas mi vida…
sólo me acuerdo del ayer.

Estribillo general

Cuando tus miradas eran distintas,
cuando tus palabras me hacían sufrir,
cuando por tenerte hubiese dado mi vida,
cuando te alejabas poco a poco de mi.

Ahora estas solo y gritas al cielo
que tu sin mis besos no sabes vivir,
mas quiero que sepas que todo este tiempo
ha sido un infierno y que vivo tan solo…. pensando en ti.

2ª Parte de voz

Si al final volvemos
no será lo mismo,
hemos cambiado yo lo sé.

Razones que no cesan,
besos compartidos
y miedos que vuelven a nacer…..

Estribillo general


AUTORES: RICARDO IBÁÑEZ
                   FÉLIX PARDO"
track_1079757,"have you been
have you seen
have you wandered the horizon
have you flown away

have you blown away
the fear
have you taken
charge of your life
have you made plans

go get it out
don't keep it in
go let them see
what you are carrying within

you are one of a kind
when life comes close
you are a desert rose

did they see miracles
did they know that
you can make it
through all the
trouble of the world

did you tell them
there's life
waiting behind the horizon
prophecies maountainsides
where dreams arise

please let me in
on't keep me out
i have got to know
because i cannot be without

you are one of a kind
when nothing else goes
you shine from the distance
when life comes close
you are a desert rose

so get out of that shed
and into the crowd
to scream aloud
they have got hope
they have got a deal
one that is real"
track_1079855,
track_1080152,
track_1080156,
track_1080157,
track_1080158,
track_1080160,
track_1080161,
track_1080163,
track_1080164,
track_1080165,
track_1080548,
track_1080559,
track_1080563,
track_1080565,
track_1080597,
track_1080986,
track_1080988,
track_1080990,
track_1080993,
track_1080994,
track_1080995,
track_1080999,
track_1081000,
track_1081002,
track_1081003,
track_1081037,
track_1081004,
track_1081247,
track_1081682,
track_1081683,
track_1081684,
track_1081686,
track_1081685,
track_1081687,
track_1081688,
track_1081690,
track_1081691,
track_1081704,
track_1081703,
track_1081705,
track_1081706,
track_1081707,
track_1081708,
track_1081709,
track_1081710,
track_1081711,
track_1081712,
track_1081713,
track_1081748,
track_1081801,
track_1081839,
track_1081840,
track_1081841,
track_1081842,
track_1081843,
track_1081844,
track_1081856,
track_1081857,
track_1081859,
track_1081858,
track_1081860,
track_1081861,
track_1081862,
track_1081863,
track_1081864,
track_1081865,
track_1081867,
track_1081866,
track_1081868,
track_1082092,
track_1082100,
track_1082112,
track_1082340,
track_1082554,
track_1082691,"The universe is full of
What we call static
But is it really
What we think?
Oh, is it really
What we think?

I've got eternal message
I've heard eternal voice
I've got eternal message
The message of...

Maybe it's a letter
From an old friend
That we just can't
Understand
Maybe it's a letter...

Eternal message
Out there, out there - hey!

I've got eternal message
I've heard eternal voice
I've got eternal message
The message of love

I've got the message
I've heard the voice
The message
From above

It all makes sense now"
track_1082755,
track_1082753,
track_1082754,
track_1082756,
track_1082757,
track_1082758,
track_1082759,
track_1082760,
track_1082761,
track_1082797,
track_1083299,
track_1083302,
track_1083303,
track_1083525,
track_1083305,
track_1083526,
track_1083528,
track_1083527,
track_1083529,
track_1083531,
track_1083530,
track_1083532,
track_1083533,
track_1083534,
track_1083535,
track_1083536,
track_1083537,
track_1083538,
track_1083539,
track_1084165,
track_1084166,
track_1084168,
track_1084167,
track_1084169,
track_1084171,
track_1084170,
track_1084172,
track_1084173,
track_1084174,
track_1084175,
track_1084177,
track_1084176,
track_1084178,
track_1084364,
track_1084365,
track_1084375,
track_1084377,
track_1084378,
track_1084381,
track_1084382,
track_1084380,
track_1084383,
track_1084384,
track_1084385,
track_1084386,
track_1084434,
track_1084435,
track_1084436,
track_1084976,
track_1085240,
track_1085241,
track_1085242,
track_1085243,
track_1085245,
track_1085244,
track_1085246,
track_1085247,
track_1085248,
track_1085249,
track_1085692,
track_1085694,
track_1085695,
track_1086035,
track_1086194,
track_1086192,
track_1086196,
track_1086668,
track_1086199,
track_1087092,
track_1087094,
track_1087093,
track_1087097,
track_1087096,
track_1087095,
track_1087098,
track_1087099,
track_1087100,
track_1087101,
track_1087102,
track_1087103,
track_1087104,
track_1087105,
track_1087106,
track_1087107,
track_1087108,
track_1087109,
track_1087111,
track_1087110,
track_1087112,
track_1087551,
track_1087552,
track_1087553,
track_1087557,
track_1087559,
track_1087560,
track_1087568,
track_1087794,
track_1087995,
track_1088002,
track_1088380,
track_1088382,
track_1088383,
track_1088384,
track_1088385,
track_1088388,
track_1088397,
track_1088398,
track_1088807,
track_1088852,"Imma break it down down (slim marion)


Chorus

everybody say turn my swagg on
this is my time imma comin now
welcome to my hood i wanna be the one
my music is so good are u feel now
slim marion (call me) X2
imma break it down down
slim marion (call me) X2
imma break it down down

Verse1

ohh parrait que tu m'a vu a la télé 
mais j'ai pas changer j'suis toujour dans ma banlieue félée
j'installe mon leadership dans le game appelle moi pelé
trop trop despee,chevalier ailé
yeah pour te canné pas besoin de te frolé
*ton flow est eronné le mien c'est fait couronné 
la technique viens de YDE viens nous decoré
gourmand sur le beat dit a ta clic quon vas tout devoré
on fais du biff on fais notre kiff
nous on mache pendant que toi tu sniffe
posemon niveau sur la balance 1000kilos
gros loup de la tess ta qu&quot;a demander a terro

Chorus

everybody say turn my swagg on
this is my time imma comin now
welcome to my hood i wanna be the one
my music is so good are u feel now
slim marion (call me) X2
imma break it down down
slim marion (call me) X2
imma break it down down

(Verse2)
respect aux ainés mais f... ceux qui n'assure pas
si pour etre la ta du faire la chienne nous on assume pas
a mon approche vous courez vas vas y courez 
j'suis completement doué voilla pourquoi ils revent me cloué
slim marion rouge comme une puce sfr
tu veux tchater le buzz nous on sait le faire
j'suis dans mon domaine rap music crack 
secousse dans le ghetto le kamer cracque
teeenn nouvelle album dans les bacs
j'te l'avais dis renoi c'est la rue qui fais les backs
je viens saigné la piste ;du pur chéz d'oeuvre
les haineux sont tous pale a chacune de mes oeuvres

Chorus

everybody say turn my swagg on
this is my time imma comin now
welcome to my hood i wanna be the one
my music is so good are u feel now
slim marion (call me) X2
imma break it down down
slim marion (call me) X2
imma break it down down

verse3

Imma break it down down X3
Call me!!

Chorus

everybody say turn my swagg on
this is my time imma comin now
welcome to my hood i wanna be the one
my music is so good are u feel now
slim marion (call me) X2
imma break it down down
slim marion (call me) X2
imma break it down down"
track_1088969,
track_1089134,
track_1089133,
track_1089135,
track_1089136,
track_1089137,
track_1089138,
track_1089139,
track_1089140,
track_1089141,
track_1089142,
track_1089143,
track_1089144,
track_1089222,
track_1089299,
track_1089300,
track_1089301,
track_1089302,
track_1089303,
track_1089783,
track_1089913,
track_1089916,
track_1089917,
track_1089919,
track_1089920,
track_1089921,
track_1089923,
track_1089924,
track_1089927,
track_1089925,
track_1089930,
track_1089932,
track_1090045,
track_1090652,
track_1090657,
track_1090658,
track_1091134,
track_1091337,
track_1091441,
track_1091885,
track_1092175,
track_1092251,
track_1092252,
track_1093426,
track_1093427,
