TRACK_ID,LYRIC
track_1197084,
track_1197089,
track_1197088,
track_1197103,
track_1197092,
track_1197104,
track_1197327,
track_1197329,
track_1197328,
track_1197330,
track_1197331,
track_1197332,
track_1197333,
track_1197340,
track_1197341,
track_1197342,
track_1197343,
track_1197345,
track_1197390,
track_1198181,
track_1198189,"We build- reconstruct
Piece together- what- was torn apart

The constants keep us
While constantly changing
We maintain what matters most
With our salty sea of sad
And our raw bloody hearts
We maintain what matters most

We build- reconstruct
Piece together- what- was torn apart

Shifty eyes, shifty minds
Shifting all around us
Swiftly sing a different tune
The opportunity has aroused
The excuse- properly executed
Swiftly, swiftly all around us

We build- reconstruct
Piece together- what- was torn apart

Cycles cycling, rhetoric repeated
Again if not now when and then
Blindness perpetuated
Faith misrepresented
Hope coagulated
Again if not now when and then
And then and then and then…

We build- reconstruct
Piece together- what- was torn apart."
track_1198190,
track_1198191,"Life’s been looking kind of bleak
From under these redwood trees
I wish you were here with me but
You’re not.
The rain makes me feel all alone
Fills the river while I sing this song
No one’s here, just me
I’m all alone, all alone

And I wonder where you are
I wonder where you are.

I can’t quite get a hold of my life
Nothing ever seems just right
I dream of you holding me
So tight.
NO.
Reality isn’t my world
Need I prove this again for you?
How can I make my would open to you
How can I, how how can I?
Cuz I-

I wonder where you are
I wonder where you are.

I can’t hang alone much longer
Reality hiding you
I can’t hang alone much long
Without you with- without you with-
Without you with- without you- cuz I

I wonder where you are
I wonder where you are."
track_1198192,
track_1198196,"Love within
Love is everything
Love within
Love is everything"
track_1198197,
track_1198532,
track_1198533,
track_1198538,
track_1198539,
track_1198540,
track_1198541,
track_1198542,
track_1198543,
track_1198544,
track_1198545,
track_1198546,
track_1198547,
track_1198548,
track_1198549,
track_1198550,
track_1198551,
track_1198554,
track_1198553,
track_1198555,
track_1198667,
track_1198666,
track_1198668,
track_1198670,
track_1198669,
track_1198671,
track_1198673,
track_1198675,
track_1198745,
track_1198747,
track_1199048,
track_1199049,
track_1199050,
track_1199051,
track_1199052,
track_1199056,
track_1199055,
track_1199057,
track_1199060,
track_1199270,"We do what we need to when it needs done
Can’t predict everything that comes
And it’s hard, never easy but
I have you so at least I’m lucky 'cause

You know me and you like me this way
And that’s good 'cause I doubt I’ll change
I like you more than my own breath
And that’s good 'cause I’ve been losing it 'cause

It’s hard
Soooo hard
Oh it’s hard
Soooo hard

I thought it’d get easier as we aged
But the truth is just the problems change
Guess I’m tougher than I used to be
That’s 'cause I’ve got you on my team

Holding my hand and wiping my tears
Helping me process all my fears
When I think there’s nothing that can even be done
You find the one thing to keep me strong, but

It’s hard
Soooo hard
Oh it’s hard
Soooo hard

(Instrument Solo)

It’s hard
Soooo hard
Oh it’s hard
Soooo hard"
track_1199271,
track_1199593,
track_1199621,
track_1199622,
track_1199624,
track_1199625,
track_1199623,
track_1199626,
track_1199629,
track_1199630,
track_1201478,
track_1201480,
track_1201481,
track_1202198,"There’s a small back room where I sometimes go
It has no existence in space or time
It’s where I hide when I’m feeling low
The only place where you are mine

Just this one time away from our worlds, that was always the deal
Two days from life by a windswept sea was all we could ever steal

In that small back room I can hold you once more
The single place I want to be
I can leave my pain outside the door
In here you belong to me

We kept saying how lucky we’d met, some people never know bliss
But even then I knew my heart would die, I’d never get over this

There’s a small back room where I sometimes go
It has no existence in space or time
It’s where I hide when I’m feeling low
The only place where you are mine"
track_1201476,
track_1202953,
track_1203115,
track_1203119,"There’s a small back room where I sometimes go
It has no existence in space or time
It’s where I hide when I’m feeling low
The only place where you are mine

Just this one time away from our worlds, that was always the deal
Two days from life by a windswept sea was all we could ever steal

In that small back room I can hold you once more
The single place I want to be
I can leave my pain outside the door
In here you belong to me

We kept saying how lucky we’d met, some people never know bliss
But even then I knew my heart would die, I’d never get over this

There’s a small back room where I sometimes go
It has no existence in space or time
It’s where I hide when I’m feeling low
The only place where you are mine"
track_1203121,
track_1203127,
track_1203132,
track_1203143,
track_1203147,
track_1203164,
track_1203194,"That smile you’ve got
The way your eyes light up
Your ready laugh
I’m gonna hold fast

Everything you do
I know it’s not you
I know who you are
And I’m gonna hold true

I’m gonna hold fast
I’m gonna hold long
And when it’s gone
I’ll remind you

You better hold fast
You better hold long
And when you’re gone
I’ll remember

When I feel you fade
I’ll fill in the blanks
I’ll help when you ask
I’m gonna hold fast

When you need my hand
You’ll find it right there
I’ll help you through
I’m gonna hold true

I’m gonna hold fast
I’m gonna hold long
And when it’s gone
I’ll remind you

You better hold fast
You better hold long…"
track_1203195,
track_1203199,
track_1203201,"All these pathways of the mind
Struggling to sort and find
The link connecting dissipates
As it all, as it all just fades

Time becomes our enemy
Haunting us as we just breathe
Who we are evaporates
As it all, as it all just fades

No one knows at first glance
The struggle keeping you entranced
Pieces of you melt away
As it all, as it all just fades.

All these pathways of the mind
Struggling to sort and find
The link connecting dissipates
As it all, as it all just fades."
track_1203202,"I could bare my soul
Tell you things I’ve held on for so long
I could let it go
Be the way I wish I were

But you won’t recall
Anything, anything, anything
You won’t remember
Anything, anything, anything
When will you forget
Everything?

There are things that hurt
I used to think you chose to forget them
Things you don’t remember
I learned to block things out by the best man

But you won’t recall
Anything, anything, anything
You won’t remember
Anything, anything, anything
When will you forget
Everything?

Guilt and denial
Have been your prison for so, so long
Maybe you’ll break free
As you continue to lose your memory

But you won’t recall
Anything, anything, anything
You won’t remember
Anything, anything, anything
When will you forget
That you love me
When will you forget
That you love me
When will you forget
That you love me."
track_1203319,
track_1203320,
track_1203321,
track_1203323,
track_1203425,
track_1203427,
track_1203489,
track_1203659,"Its all about you.
============

You wanted a ride,
I gave you my car.
You wanted a light 
I found you a star

When You wanted me closer
I moved next door   
I gave what I had
But you wanted more 

Chorus

It’s all about you
It’s all about you
You know that it’s true
Its all about you

You tell me to leave
Like You put out the trash
You waste all my love
Like you spend all my cash

I tell you I love you
But You don’t hear
You speak when I talk
Like Im not even there 

Repeat Chorus
Repeat Chorus"
track_1203665,"There’s  A Child In The Corner
========================

she takes the limelight
and puts on a show
but underneath she's hurting
and no body knows

she's making em laugh
so hard that they cry
but if they looked closer
deeper into her eyes

there's a child in the corner
and she's shaking with fear
the demons that haunt her
demand all her tears
there's a child in the corner
with her head in her hands
she wants to be invisible
because she can't understand 

those ripples on water
there's a child in the corner

she's seen so much
watched her hero's fall
she sleeps with the light on
turns her face to the wall

and just like her shadow
it follows through life
and every reappearance
cuts from the bluntest knife

she's making em laugh
so hard that they cry
but if they looked closer
deeper into her eyes

there's a child in the corner
and she's shaking with fear
the demons that haunt her
demand all her tears
there's a child in the corner
with her head in her hands
she wants to be invisible
because she can't understand 

confused by love
she didn't get enough

those ripples on water
there's a child in the corner 
there's a child in the corner"
track_1203669,"They gunna kill me tonight
=====================

I’m like the dog that no one would feed
Scrawny , stinky and strong,
And like the dog I never did good
Always doing stuff wrong

But when they caught me with the mayors wife
I had to run like a greyhound dog
I hid myself way back in bayou land
But they found me trapped in the bog

Im a bad man
from the wrong side of town
I think they gunna put me down
Ill put up a fight
When they string me up tight
I think they gunna kill me tonight

Trussed like a turkey Set for thanksgiving day
They chained me up and locked me away
At least I got the meals Id been prayin for
Shoved to me under the door

The preacher read my rites from his battered book
But I didn’t pay no heed
The mayors wife had come just a short while before
And left me with the jail house key

Im a bad man
from the wrong side of town
They think they gunna put me down
But Ill take flight
Before they string me up tight
They think they gunna kill me tonight

Repeat last chorus"
track_1203671,"What Do You Wanna Do?
=======================

counting down the hours
until I see you again
I wanna take it further
more than just good friends

I wanna be able to tell you
how I'm feeling inside
lay my cards on the table
show I've nothing to hide

what about you ooh ooh
what about you
what about you ooh ooh
what about you
what about you ooh ooh
what do you wanna do

you stand there biting your lip
and playing it cool

be nice to get an apartment
maybe even share a bed
somewhere to settle down at night
sit talking till the fires dead

imagine the lights turned down
and the music playing low
holding on to each other
and we're dancing really slow

this is what I see for us
it's all I really think about 
I wanna say goodnight to you
kiss you as the light goes out

what about you ooh ooh
what about you
what about you ooh ooh
what about you
what about you ooh ooh
what do you wanna do

you stand there biting your lip
and playing it cool"
track_1203657,
track_1203672,"The Night Owl
===========

The highways chain of light
The deepening of the sky at night
The end of the working day
Some will rest, some will play

The sand man comes to call
Taking prisoners one and all
He’s just rising from his sleep
Wide awake now the night to keep

CHORUS

Oh he’s night owl
Rubbing sand in peoples eyes,
Oh he’s night owl
Rubbing sand in peoples eyes,
Oh he’s night owl
oooohhh

His work is never done
As he runs around after the Sun
Sleep delivered all by hand
With liberal sprinkles of his sand

The highways chain of light
The sun makes light of the night
The start of the working day
Some will work, some will play

Repeat chorus

Solo

Repeat chorus"
track_1203865,
track_1203868,
track_1203873,
track_1203876,
track_1203893,
track_1203895,
track_1204663,
track_1204665,
track_1204666,
track_1204667,
track_1204668,
track_1204669,
track_1204670,
track_1204807,
track_1204821,
track_1204956,
track_1205053,
track_1205062,
track_1205392,"Come back to home now....
Waiting for you all
Come back to home now...
Waiting for the truth to come
Come back to home now....
Waiting for you all...... na na naa .... 
Every day and every moment.....
Waiting for you and all
Every day and every moment.....
Waiting for you and all
So come back to home now............ 
So come back to home now............
You saw the wonders of the sky....
You saw the wonders of the world
You saw the wonders of the sky....
You saw the wonders of the world....
Come back to see the wonder of life now...
Come back to see the wonder of life now.....
Keep the smile in your face....
and Keep the smiles in your hearts too....
Keep the smile in your face....
and Keep the smiles in your hearts too....
Fly back to home now..... Oho...
Fly back to home now..... Oho...
Waiting for you and all.....
Waiting for the truths to come...
Waiting for you and all.....
Waiting for the truths to come...
Come back to home now...
Waiting for you all..
Come back to home now...
Waiting for you all...."
track_1207298,"Ci rincorremmo...tra le nuvole io mi voltai...ma tu già non c'eri, già non c'eri più"
track_1208243,
track_1208245,
track_1208246,
track_1208247,
track_1208248,
track_1208249,
track_1208250,
track_1208598,
track_1208611,
track_1208734,
track_1208442,
track_1208843,
track_1209202,
track_1209204,
track_1209359,
track_1209360,
track_1209404,
track_1209408,
track_1209412,
track_1209450,
track_1209451,
track_1209452,
track_1209453,
track_1209612,
track_1209617,
track_1209618,
track_1209620,
track_1209623,
track_1209625,
track_1209626,
track_1209627,
track_1209622,
track_1209628,
track_1209629,
track_1209631,
track_1209633,
track_1209634,
track_1209635,
track_1209640,
track_1209642,
track_1209643,
track_1209645,
track_1209646,
track_1209647,
track_1209648,
track_1209650,
track_1209655,
track_1209658,
track_1209659,
track_1210595,"THE GO BETWEEN
I am the go between summer and the lost forever
I am the go between summer and another’s desire
I do it for your beauty
My secret love you can use me
The sharp end of the truth
I do it for your love and duty.
I am the go between summer and the lost forever.
I do it for your love and the beauty of your form
From one to the other the cherry and its juice
You can’t defy the telling signs of fleeing youth
Doesn’t no one understand that where I come and go for love
The salty waters of my eyes fall to the ground
I see you are a magician your flying to close to the sun I am the rain that falls
I see you are a magician flying close to the sun
I am the rain that falls.
I a a go between summer and the lost forever
I do it for your love and the beauty of your form
The breathless stone of a fresh young peach doesn’t understand
The leaves that fall from the tree into her hands
You broke my heart but nothing is ever a woman’s fault
The love will come and go
And the low will form into a glowing light
Restless night hold your woe you’ll never know the way the rivers flow
And the rain will come and take away the pain
That you feel inside
Don’t fake it
Don’t take the strain.
I am a go between tomorrow and a complication
Two goats on the cricket green
A summer of temptation
In between we cant expect to be happy all the time
My phone is off the line
Love inside these places
Nothing flies in the spaces
I am a go between another time of happiness of his and mine
I am a go between a summer, love temptation, fly the line
I am a go between what yours and mine and yours and mine
I am a go between what yours and mine and yours and mine
I am the go between an arrangement and the plain sailing of a happy life."
track_1210603,
track_1210606,
track_1210607,
track_1210689,
track_1210605,
track_1210690,
track_1210691,
track_1210692,
track_1210694,
track_1210695,
track_1210696,
track_1210697,
track_1210698,
track_1210699,
track_1210700,
track_1210702,
track_1210713,
track_1210714,
track_1210715,
track_1210718,
track_1210719,
track_1210720,
track_1210716,
track_1210721,
track_1210722,
track_1210725,
track_1210723,
track_1210871,"1 Happy are those whose way is blameless,
    who walk in the law of the Lord.
2 Happy are those who keep his precepts,
    who seek him with their whole heart,
    
3 who also do no wrong,
    but walk within his ways.
    
4 You have commanded all of your statutes
    that they be kept diligently.
5 O that my ways may be steadfast
    in keeping all your decrees!
    
6 Then I shall not be put to shame,
    having my eyes fixed on 
    
All your commandments.
All your commandments.
All your commandments.

7 I will sing with an upright heart,
    I'll learn your righteous ways.
8 I will observe your statutes, Father;
    don't utterly forsake me."
