TRACK_ID,LYRIC
track_1231348,
track_1231349,
track_1231346,
track_1231350,
track_1231362,
track_1231363,
track_1231364,
track_1231494,
track_1231495,
track_1231496,
track_1231497,
track_1231499,
track_1231502,
track_1231680,
track_1231681,
track_1231702,
track_1231697,
track_1231715,
track_1232048,
track_1232050,
track_1232051,
track_1232237,
track_1232343,"There I go again 
Just fighting with strangers
In a superior state of mind

You can blame it on the need of sedation
Because I’ve been working overtime

The words are just manliness defecation
In this senseless play on rhyme 

I can see the work but the world is blind 

There I go again screaming out her name
From the subtext of decline 
I’m in need of social detoxification 
Sublimely inclined
To ask for you a little bit of understanding
Because I’m holding on for life this time
I can see the world but the world is blind

Its an inferior design relying on emotions and little white lies
To change what the truth can never change…..it’s funny

You can deflect and be unkind tumble through the theories in your mind
It’s all a complicated game    that we all play      then throw away

I want you     I need you    I want to steal your heart away
You want me you need me but I’m too strange for you to stay

Yesterday was beautiful unpredictable I held your thoughts in mine
Today is quite uncomfortable and quite unusual I’m losing touch with time

Let’s go out for a little bit of fun and education
Let’s go out and have a good time

Let’s go out stop looking for a million dollar reason
To say you can’t be in my life"
track_1232347,"The tide was high
The air was cool
I complimented her under the full moon

I want you      I want you

The winds were calm
The stars were bright
I felt her rhythm merging with my life

I need you      I need   you

Seven days just intertwine with the thoughts of her racing on my mind

The day was hot
The air was dry
I great the morning with the love there in your eyes

I want you        I want you

The hours were short
The work was long
But in the morning I’ll be back in your loving arms

I need you      I need you

So as the story goes I’ll wait for you just as long as I have to cause girl I love you

My day was filled with thoughts of you every moment is like a dream come true

I need you          I need you

The night was filled with fireflies anticipating the next move in our lives

I want you          I want you

So as the story goes I’ll wait for you just as long as I have to cause girl I love you

Seven days just intertwine with the thoughts of you weighing on my mind"
track_1232381,
track_1232467,
track_1232468,"fly fallen, trust silence"
track_1232470,
track_1232472,
track_1233539,"Esta vez penando en ti escribo esta canción que sale de mi corazón 

No quiero despertar 
En una fría realidad 
No quiero nada mas 

//Que estar en tus brazos
Estar a tu lado y por siempre existir//

No quiero imaginar que todo sea un sueño y tenga despertar 

No quiero despertar 
En una fría realidad
No quiero nada mas 

//Que estar en tus brazos
Estar a tu lado y por siempre existir//

Acércame, acércame, acércame acércame...

Que estar en tus brazos, estar de tu lado y por siempre existir
Que andar de las manos y por siempre estar aquí junto a ti, junto a ti yo quiero ya vivir, yo quiero ya vivir..."
track_1234069,
track_1234241,
track_1234242,
track_1234243,
track_1234244,
track_1234245,
track_1234246,
track_1234247,
track_1234248,
track_1234249,
track_1234264,
track_1234305,
track_1234308,
track_1234332,
track_1234333,
