TRACK_ID,LYRIC
track_1035128,
track_1035756,
track_1034780,
track_1035757,
track_1035759,
track_1035758,
track_1035762,
track_1035761,
track_1035763,
track_1035764,
track_1035765,
track_1035977,
track_1036003,
track_1036085,
track_1036086,
track_1036105,
track_1036107,
track_1036106,
track_1036108,
track_1036382,
track_1036110,
track_1037099,
track_1036635,
track_1037487,
track_1037488,
track_1037489,
track_1037711,
track_1037752,
track_1037753,
track_1038157,
track_1038159,
track_1038158,
track_1038160,
track_1039514,
track_1039379,
track_1039524,"dteix
Jean Claude Paquette"
track_1039755,
track_1039627,
track_1039756,
track_1039757,
track_1039758,
track_1039759,
track_1039971,
track_1040482,
track_1040562,
track_1040920,
track_1040985,
track_1040986,
track_1040987,
track_1040988,
track_1041104,
track_1041157,
track_1041283,
track_1041285,
track_1041332,
track_1041956,
track_1041957,
track_1041958,
track_1041959,
track_1041960,
track_1042077,
track_1042079,
track_1042081,
track_1042083,
track_1042087,
track_1042340,
track_1043731,
track_1042341,
track_1044168,
track_1044237,
track_1044777,"I Can Take You There

I know you had it rough
I know you had it hard
You deserve so much better woman
You deserve so much more

I can take you there
Where you want to go
We’ll close the blinds on the outside world
I can take you there

Sometimes you need a shoulder to lean on
Sometimes you need some slow hand

I know you’re a sensitive woman
You need someone who understands
I can take you there
Make you feel so good
I’ll be your knight in egg shell armor
I can take you there.

I know what you want
I know just what you need
You don’t have to feel so lonely
You can come with me

I can take you there
Where you want to be
You don't have to say you love me
I can take you there"
