TRACK_ID,TITLE,ARTIST,ALBUM,YEAR,GENRE,DURATION,BITRATE
track_1110014,Honor Roll,Podington Bear,Curious,2014.0,filmscore,36,96kbps
track_1110015,Bossa Noisa Gee Whiz,Podington Bear,Curious,2014.0,filmscore,131,96kbps
track_1110016,Ducky,Podington Bear,Curious,2014.0,filmscore,101,96kbps
track_1110017,Smack,Podington Bear,Curious,2014.0,filmscore,101,96kbps
track_1110018,Ant Party,Podington Bear,Curious,2014.0,Electronic,103,96kbps
track_1110019,Caterpillar Tunnel,Podington Bear,Curious,2014.0,filmscore,201,96kbps
track_1110020,Tipsy Xylo,Podington Bear,Curious,2014.0,filmscore,60,96kbps
track_1110021,Falcon Hood,Podington Bear,Curious,2014.0,filmscore,326,96kbps
track_1110022,Twirp Posse,Podington Bear,Curious,2014.0,Electronic,51,96kbps
track_1110023,October Shuffle,Podington Bear,Curious,2014.0,filmscore,94,96kbps
track_1110024,Klink Tale,Podington Bear,Curious,2014.0,filmscore,59,96kbps
track_1110025,Curious,Podington Bear,Curious,2014.0,filmscore,100,96kbps
track_1110026,Wolf,Podington Bear,Curious,2014.0,filmscore,33,96kbps
track_1110027,Dolphin Waltz,Podington Bear,Curious,2014.0,filmscore,95,96kbps
track_1110028,Plink Racket,Podington Bear,Curious,2014.0,filmscore,55,96kbps
track_1110029,Duck,Podington Bear,Curious,2014.0,Electronic,79,96kbps
track_1110030,Pong Delight,Podington Bear,Curious,2014.0,filmscore,58,96kbps
track_1110031,Frogs,Podington Bear,Curious,2014.0,filmscore,56,96kbps
track_1110032,Flapjacks,Podington Bear,Curious,2014.0,filmscore,62,96kbps
track_1110033,Blimp Readout,Podington Bear,Curious,2014.0,filmscore,62,96kbps
track_1110034,Scrap,Podington Bear,Curious,2014.0,filmscore,140,96kbps
track_1110035,Lope - Trip,Podington Bear,Curious,2014.0,filmscore,82,96kbps
track_1110036,Arp Arc,Podington Bear,Curious,2014.0,filmscore,91,96kbps
track_1110037,B Mood,Podington Bear,Curious,2014.0,filmscore,192,96kbps
track_1110059,Dark Disco,Podington Bear,Driving,2014.0,Electronic,132,96kbps
track_1110060,Kingbeat9,Podington Bear,Driving,2014.0,Electronic,159,96kbps
track_1110061,Going Forward Looking Back,Podington Bear,Driving,2014.0,Electronic,116,96kbps
track_1110062,Rebound,Podington Bear,Driving,2014.0,Electronic,95,96kbps
track_1110063,Massive,Podington Bear,Driving,2014.0,Electronic,217,96kbps
track_1110064,Driveby,Podington Bear,Driving,2014.0,Electronic,193,96kbps
track_1110065,Airlift,Podington Bear,Driving,2014.0,Electronic,81,96kbps
track_1110066,Seven Up,Podington Bear,Driving,2014.0,Electronic,131,96kbps
track_1110067,On A Wing,Podington Bear,Driving,2014.0,Electronic,53,96kbps
track_1110068,Dimmy,Podington Bear,Driving,2014.0,Electronic,187,96kbps
track_1110069,Hot Mix,Podington Bear,Driving,2014.0,Electronic,185,96kbps
track_1110070,Jack,Podington Bear,Driving,2014.0,Electronic,90,96kbps
track_1110071,Radiohem,Podington Bear,Driving,2014.0,Electronic,116,96kbps
track_1110072,Superstandin,Podington Bear,Driving,2014.0,Electronic,174,96kbps
track_1110073,Falcon Hood (Tight),Podington Bear,Driving,2014.0,Electronic,328,96kbps
track_1110074,Generation Y,Podington Bear,Driving,2014.0,Electronic,83,96kbps
track_1110075,GUI,Podington Bear,Driving,2014.0,Electronic,177,96kbps
track_1110076,Tribe,Podington Bear,Driving,2014.0,Electronic,219,96kbps
track_1110077,Quasar Groove,Podington Bear,Driving,2014.0,Electronic,94,96kbps
