TRACK_ID,TITLE,ARTIST,ALBUM,YEAR,GENRE,DURATION,BITRATE
track_1329942,Scottish Indie,Scott Holmes,Music For TV &amp; Film Vol. 1,2016.0,Indie,199,96kbps
track_1329943,Sweet Dreams,Scott Holmes,Music For TV &amp; Film Vol. 1,2016.0,Indie,142,96kbps
track_1329944,Green Fields,Scott Holmes,Music For TV &amp; Film Vol. 1,2016.0,Folk,151,96kbps
track_1329945,Barricade,Scott Holmes,Music For TV &amp; Film Vol. 1,2016.0,Rock,67,96kbps
track_1329946,Magical Moments,Scott Holmes,Music For TV &amp; Film Vol. 1,2016.0,filmscore,245,96kbps
track_1329947,Against All Odds,Scott Holmes,Music For TV &amp; Film Vol. 1,2016.0,Rock,170,96kbps
track_1329948,Inspiring Corporate,Scott Holmes,Music For TV &amp; Film Vol. 1,2016.0,Indie,149,96kbps
track_1329972,Bridge of Freedom,C.J.ROGERS,Beat Syndrome,2016.0,chillout,245,96kbps
track_1329976,Outrun,C.J.ROGERS,Beat Syndrome,2016.0,Electronic,345,96kbps
track_1329977,Polaris,C.J.ROGERS,Beat Syndrome,2016.0,chillout,217,96kbps
track_1329982,The Lost Key,C.J.ROGERS,Beat Syndrome,2016.0,Electronic,210,96kbps
track_1330054,Dig the Uke,Kara Square,Dig the Uke,2016.0,filmscore,162,96kbps
track_1330055,Dig the Uke (No Drums),Kara Square,Dig the Uke,2016.0,world,162,96kbps
track_1330056,Dig the Uke (Ukulele Only),Kara Square,Dig the Uke,2016.0,world,162,96kbps
track_1330193,fluke,Transient,ebb &amp; flow,2016.0,House,448,96kbps
track_1330194,expansion,Transient,ebb &amp; flow,2016.0,downtempo,298,96kbps
track_1330195,bouttime,Transient,ebb &amp; flow,2016.0,Electronic,249,96kbps
track_1330198,elementals,Transient,ebb &amp; flow,2016.0,idm,262,96kbps
track_1330199,poolside,Transient,ebb &amp; flow,2016.0,House,326,96kbps
track_1330298,"Woman, See You Soon",waterpistol,Always And Never,2016.0,Folk,254,96kbps
track_1330384,Legadema,Orquesta Arrecife,Telaraña,2016.0,Classical,199,96kbps
track_1330444,Bola 8,Orquesta Arrecife,Telaraña,2016.0,Ambient,178,96kbps
track_1330499,The Way Through The Forest,Stefano Giardiniere,The Hidden,2016.0,newage,298,96kbps
track_1330501,Oriental Dreams,Stefano Giardiniere,The Hidden,2016.0,Classical,260,96kbps
track_1330503,Between The Rocks,Stefano Giardiniere,The Hidden,2016.0,Classical,305,96kbps
track_1330504,A Hard Farewell,Stefano Giardiniere,The Hidden,2016.0,Classical,34,96kbps
track_1330508,Thoughtfull Times,Stefano Giardiniere,The Hidden,2016.0,Classical,32,96kbps
track_1330509,The End Is Far Away,Stefano Giardiniere,The Hidden,2016.0,Classical,362,96kbps
track_1330558,Wood Drum,Macroform,Manifestations,2016.0,world,175,96kbps
track_1330560,A New Day,Macroform,Manifestations,2016.0,world,239,96kbps
track_1330651,Thank You !!,magagog,SnowDrop,2016.0,,305,96kbps
track_1331235,Des ailes,Fullkimo,Par Tous Les Temps,2016.0,drumnbass,165,96kbps
track_1331525,9 Nine,magagog,SnowDrop,2016.0,bits,112,96kbps
track_1331568,Waves,Liquid Frame,Anatomy of a dream,2016.0,chillout,273,96kbps
