TRACK_ID,TITLE,ARTIST,ALBUM,YEAR,GENRE,DURATION,BITRATE
track_0786656,Brother Augustus,Brother Augustus,The Seduction and the Rape of the Consumer,2011.0,Jazz,342,96kbps
track_0786775,Sincerity,Putsasoll,Seven signs,2011.0,Ambient,347,96kbps
track_0786778,Solitude,Putsasoll,Seven signs,2011.0,Electronic,298,96kbps
track_0786781,Silences,Putsasoll,Seven signs,2011.0,filmscore,230,96kbps
track_0786782,Shyness,Putsasoll,Seven signs,2011.0,Electronic,329,96kbps
track_0786783,Spam,Putsasoll,Seven signs,2011.0,Electronic,106,96kbps
track_0790456,Blind Illusion,BOREA,Single Ride,2011.0,Pop,223,96kbps
track_0791420,Liebeserklärung (Ronny Matthes),Ronny Matthes - Pianist und Komponist (GEMA-frei / Royalty Free),Hintergrundmusik / Royalty Free Background Music,2011.0,,160,96kbps
track_0791687,Rolling,Christoph Burghardt,Orchestral BEATS - Part 2,2011.0,filmscore,123,96kbps
track_0792428,Crystal Rain,Indigo78,,2025.0,"downtempo, lofi, electronic, chillout, ambient",96,96kbps
track_0792434,Frequency Funk,Indigo78,,2025.0,"electronic, chillout, lofi, downtempo",213,96kbps
track_0792442,Journey Home,Indigo78,,2025.0,"chillout, lofi, electronic, downtempo",191,96kbps
track_0792446,Solace of the Forest,Indigo78,,2025.0,"chillout, ambient",180,96kbps
track_0792448,Solar Flex,Indigo78,,2025.0,"downtempo, chillout, electronic, triphop",149,96kbps
track_0792451,Sun Stone,Indigo78,,2025.0,"downtempo, chillout, lofi, electronic",169,96kbps
track_0793919,Un Poco De Tango,Pianochocolate,Time to Meet,2011.0,chillout,311,96kbps
track_0793920,New Day,Pianochocolate,Time to Meet,2011.0,chillout,294,96kbps
track_0793921,Before the Rain,Pianochocolate,Time to Meet,2011.0,chillout,342,96kbps
track_0793922,Some People,Pianochocolate,Time to Meet,2011.0,chillout,282,96kbps
track_0793923,Dancing Dolphins,Pianochocolate,Time to Meet,2011.0,chillout,260,96kbps
track_0795410,Acelerando tus partículas,Luis Zunel,Acelerando tus partículas (feat. PeerGynt Lobogris y Juaniblus),2011.0,Funk,238,96kbps
track_0798198,Back home,Wizart Music,Epica,2011.0,filmscore,215,96kbps
track_0799915,Timewave,Alexander Franke,FlyWay,2011.0,Classical,194,96kbps
track_0799917,Gone Stuff,Alexander Franke,FlyWay,2011.0,neoclassical,173,96kbps
track_0799921,May Be,Alexander Franke,FlyWay,2011.0,Classical,172,96kbps
track_0801407,Make It Look Like An Accident,Creo,Panacea,2011.0,synthrock,372,96kbps
track_0801435,Opening theme,On returning,,2023.0,"rock, pop",478,96kbps
track_0801443,Farewell song,On returning,,2023.0,"rock, pop",294,96kbps
