TRACK_ID,TITLE,ARTIST,ALBUM,YEAR,GENRE,DURATION,BITRATE
track_1133636,Your Rhythm's Got Me Going (dubstep),Akashic Records,Rhythm's Got me Going (high energy dubstep),2014.0,dubstep,240,96kbps
track_1133987,Wonder Why,GRM,Le Hic C'est Le Fric,2010.0,Unknown,168,96kbps
track_1134316,Amor Puro - Ronald JDA,Ctoonzmusic,,2023.0,"dancehall, reggae",229,96kbps
track_1134429,Spring,Frank Harper,,2014.0,Folk,247,96kbps
track_1134430,Home,Frank Harper,,2014.0,newage,170,96kbps
track_1134431,Dance of the Water Fairies,Frank Harper,,2014.0,newage,360,96kbps
track_1134432,Aisling,Frank Harper,,2014.0,Folk,181,96kbps
track_1134433,Lullaby (for Marius),Frank Harper,Once I Am A Child,2014.0,newage,299,96kbps
track_1134434,The Girl In The Meadow,Frank Harper,Once I Am A Child,2014.0,newage,258,96kbps
track_1134435,Earcookie No.3,Frank Harper,Once I Am A Child,2014.0,newage,95,96kbps
track_1134436,"Earcookie No.5 ""Farewell""",Frank Harper,Once I Am A Child,2014.0,Classical,106,96kbps
track_1134437,In Thy Hands,Frank Harper,Once I Am A Child,2014.0,newage,195,96kbps
track_1134438,Chant of the Sea,Frank Harper,,2014.0,newage,605,96kbps
track_1134439,Maya dancing in the Garden of Knowledge,Frank Harper,Once I Am A Child,2014.0,newage,224,96kbps
track_1134446,Without You,MegaEnx,Space Debris,2014.0,Electronic,251,96kbps
track_1134460,El Capitán,Ton,Dreams delayed,2014.0,Pop,159,96kbps
track_1134462,Borders,Ton,Dreams delayed,2014.0,Country,237,96kbps
track_1134465,Short-term,Ton,Dreams delayed,2014.0,Pop,169,96kbps
track_1134466,The smell of summer,Ton,Dreams delayed,2014.0,Pop,161,96kbps
track_1134582,Fragmento,Alicia Sevilla,Moments,2014.0,filmscore,125,96kbps
track_1134756,shooters-on-the-way,Abrids,5,2014.0,Rock,100,96kbps
track_1134758,too-many-lords,Abrids,5,2014.0,Rock,139,96kbps
track_1134761,as-maidens,Abrids,5,2014.0,Rock,124,96kbps
track_1134764,Teamwork (Acoustic Pop-Rock),Akashic Records,Teamwork (Acoustic Pop-Rock),2014.0,corporate,132,96kbps
track_1135054,The Journey,atw,The Journey,2014.0,chillout,348,96kbps
track_1135071,How To Show That You Care,Mischapex,Dubtex,2014.0,Electronic,294,96kbps
track_1135157,Having Fun,Akashic Records,Having Fun,2014.0,Folk,175,96kbps
track_1135192,Worm,roeaudionews,Free countries,2014.0,Ambient,191,96kbps
track_1135199,Coral,roeaudionews,Free countries,2014.0,Ambient,264,96kbps
track_1135202,Airways,roeaudionews,Free countries,2014.0,Ambient,186,96kbps
track_1135221,Strings in the Earth and Air,Aufklarung,Strings in the Earth and Air,2014.0,Folk,308,96kbps
track_1135243,Lounge,Matti Paalanen,Hip hop,2014.0,Jazz,76,96kbps
track_1135245,Urban,Matti Paalanen,Hip hop,2014.0,hiphop,148,96kbps
track_1135246,Sentimental,Matti Paalanen,Hip hop,2014.0,hiphop,115,96kbps
track_1135387,Farewell,Martin Eigenmann,Farewell,2014.0,Electronic,288,96kbps
track_1135390,No Way Out,Martin Eigenmann,Farewell,2014.0,Ambient,160,96kbps
