TRACK_ID,TITLE,ARTIST,ALBUM,YEAR,GENRE,DURATION,BITRATE
track_1356312,And I Know,The Vow,Ghost writer,2016.0,Rock,324,96kbps
track_1356313,Far Too Lonely,The Vow,Ghost writer,2016.0,Indie,213,96kbps
track_1356315,Ghost Writer,The Vow,Ghost writer,2016.0,Pop,221,96kbps
track_1356325,High Time (ethereal girl),The Vow,Ghost writer,2016.0,Indie,174,96kbps
track_1356337,Maybe I Need You,The Vow,Ghost writer,2016.0,Rock,209,96kbps
track_1356344,Small Thoughts,The Vow,Ghost writer,2016.0,Rock,187,96kbps
track_1356347,The Vow,The Vow,Ghost writer,2016.0,Rock,232,96kbps
track_1356348,Ghost writer (instrumental),The Vow,Ghost writer,2016.0,Indie,218,96kbps
track_1356349,I'm Not Looking For Love,The Vow,Ghost writer,2016.0,Pop,235,96kbps
track_1356468,Aim High,Mbarek bouloukat,Eye Contact,2016.0,motivational,149,96kbps
track_1356469,Eye Contact,Mbarek bouloukat,Eye Contact,2016.0,motivational,120,96kbps
track_1356470,Power Age,Mbarek bouloukat,Eye Contact,2016.0,motivational,118,96kbps
track_1356471,Rise Above,Mbarek bouloukat,Eye Contact,2016.0,arppegiator,166,96kbps
track_1356497,Live In The Moment (feat. Tiah Giná),Ladell,Closer To My Dreams,2016.0,hiphop,164,96kbps
track_1356502,Beautiful Ending (feat.Thaddeus),Ladell,Closer To My Dreams,2016.0,Indie,213,96kbps
track_1356848,Coal Fire (Burn The Changes),The Vow,You Are?,2016.0,Rock,210,96kbps
track_1356854,I'm Over You Flunky,The Vow,You Are?,2016.0,Rock,246,96kbps
track_1356870,You Think So You Are,The Vow,You Are?,2016.0,Pop,189,96kbps
track_1356872,Colamericana,The Vow,You Are?,2016.0,Rock,202,96kbps
track_1356875,Boys In Their Games,The Vow,You Are?,2016.0,Rock,190,96kbps
track_1357000,Someone To Talk To,The Vow,Bluer than you,2016.0,Pop,173,96kbps
track_1357005,Out Of My Time,The Vow,Bluer than you,2016.0,Rock,196,96kbps
track_1357009,Caroline (For All We Know),The Vow,Bluer than you,2016.0,Pop,149,96kbps
track_1357012,Free the world,The Vow,Bluer than you,2016.0,Rock,233,96kbps
track_1357014,Falling Stars,The Vow,Bluer than you,2016.0,Rock,225,96kbps
track_1357016,Bluer Than You,The Vow,Bluer than you,2016.0,Rock,231,96kbps
track_1357019,Famous last words,The Vow,Bluer than you,2016.0,bluesrock,256,96kbps
track_1357021,Fifteen Storeys High,The Vow,Bluer than you,2016.0,Rock,198,96kbps
track_1357022,Dont Waste My Time,The Vow,Bluer than you,2016.0,Rock,185,96kbps
track_1357024,I Can't Be What You Want Me To Be,The Vow,Bluer than you,2016.0,Rock,161,96kbps
track_1357025,Televisions Home,The Vow,Bluer than you,2016.0,Rock,239,96kbps
track_1357027,My Swan Song,The Vow,Bluer than you,2016.0,Rock,125,96kbps
track_1357105,Spacedust,The Vow,For a dreamer,2016.0,Rock,196,96kbps
track_1357118,A Walk In The Sunshine,The Vow,For a dreamer,2016.0,Pop,168,96kbps
track_1357120,The Dust On My Halo,The Vow,For a dreamer,2016.0,Rock,238,96kbps
track_1357121,For a Dreamer,The Vow,For a dreamer,2016.0,Pop,159,96kbps
track_1357123,Peace In Our Time,The Vow,For a dreamer,2016.0,poprock,240,96kbps
track_1357125,To The End Of The World,The Vow,For a dreamer,2016.0,Rock,216,96kbps
track_1357128,Back To Monday,The Vow,For a dreamer,2016.0,Rock,187,96kbps
track_1357129,Heaven Wont Hold Me,The Vow,For a dreamer,2016.0,Rock,224,96kbps
track_1357130,I Want You,The Vow,For a dreamer,2016.0,Rock,228,96kbps
track_1357131,Casablancan Night,The Vow,For a dreamer,2016.0,Rock,188,96kbps
track_1357132,As The Crow Flies,The Vow,For a dreamer,2016.0,Blues,186,96kbps
track_1357400,Romantic Piano Magic,Matti Paalanen,Piano (Inspiration),2016.0,Classical,135,96kbps
track_1357401,Piano (Romantic),Matti Paalanen,Piano (Inspiration),2016.0,filmscore,69,96kbps
track_1357402,Simple Piano Magic,Matti Paalanen,Piano (Inspiration),2016.0,filmscore,126,96kbps
track_1357404,Inspiring Piano Magic,Matti Paalanen,Piano (Inspiration),2016.0,newage,149,96kbps
track_1357405,Piano (Corporate),Matti Paalanen,Piano (Inspiration),2016.0,corporate,77,96kbps
track_1357428,Ukulele Game Theme - Edit 1,Blue Jay Studio,Ukulele Game Theme,2016.0,intro,44,96kbps
track_1357430,Ukulele Game Theme,Blue Jay Studio,Ukulele Game Theme,2016.0,intro,69,96kbps
track_1357455,Corelli Ciacona Guitars,Re-Lab,Corelli: Ciacona,2016.0,filmscore,307,96kbps
track_1357549,Folk Guitar,Matti Paalanen,Guitar,2016.0,Folk,93,96kbps
track_1357550,The Acoustic Guitar,Matti Paalanen,Guitar,2016.0,Folk,134,96kbps
track_1357553,ON SALE,Golden Duck Orchestra,Golden Duck Orchestra 1st EP,2016.0,Rock,220,96kbps
track_1357555,MIX IT UP,Golden Duck Orchestra,Golden Duck Orchestra 1st EP,2016.0,Rock,198,96kbps
track_1357557,DYNAMITE,Golden Duck Orchestra,Golden Duck Orchestra 1st EP,2016.0,Rock,231,96kbps
track_1358216,Weiss-Fantasie Piano Presto,Re-Lab,S.L. Weiss: Fantasie,2016.0,newage,117,96kbps
track_1358391,Always Happy NR,MFYM,Always Happy NR,2016.0,Rock,149,96kbps
track_1358393,Always Happy 1 min NR,MFYM,Always Happy NR,2016.0,Rock,61,96kbps
track_1358395,Always Happy 90 sec NR,MFYM,Always Happy NR,2016.0,corporate,89,96kbps
track_1358416,Upbeat,ADDICT SOUND,Corporate,2016.0,corporate,243,96kbps
track_1358717,Save,Zell,Mantra,2016.0,filmscore,131,96kbps
track_1359156,Industrial city (additional),Vicate Studio (royalty free music),Industrial city,2016.0,Electronic,206,96kbps
track_1359245,Modern Positive Dance (main track),Vicate Studio (royalty free music),Modern Positive Dance,2016.0,Electronic,122,96kbps
track_1359331,SkYFiSH,magagog,ALLIGATOR,2016.0,guitar,251,96kbps
track_1359332,PIG,magagog,ALLIGATOR,2016.0,kickbass,432,96kbps
track_1359335,Sky Serpent,magagog,ALLIGATOR,2016.0,drivenmelody,197,96kbps
track_1359338,MIDNIGHT,magagog,ALLIGATOR,2016.0,intensive,450,96kbps
track_1359342,CATch The WAVE,magagog,ALLIGATOR,2016.0,insperation,271,96kbps
track_1359346,Stay Calm,magagog,ALLIGATOR,2016.0,electroguitar,418,96kbps
track_1359348,WORLD on WIRE,magagog,ALLIGATOR,2016.0,catchytune,286,96kbps
track_1359485,Martinez Hell - Our way to india (Tits version in for night),Martinez Hell,Martinez Hell - Our way to india,2016.0,Electronic,215,96kbps
track_1359952,Take My Hand - Gemafreie Filmmusik (Royalty Free Music),Ronny Matthes - Pianist und Komponist (GEMA-frei / Royalty Free),"Hintergrundmusik, Vol. 5 (Background Music - Royalty Free)",2016.0,Classical,190,96kbps
track_1359956,Flügel der Morgenröte - Gemafrei (Christliche Klaviermusik),Ronny Matthes - Pianist und Komponist (GEMA-frei / Royalty Free),"Hintergrundmusik, Vol. 5 (Background Music - Royalty Free)",2016.0,Classical,149,96kbps
