TRACK_ID,TITLE,ARTIST,ALBUM,YEAR,GENRE,DURATION,BITRATE
track_1298308,Playful Ideas No Celesta No Vibraphone NR,MFYM,Happy Ideas (Vibraphone and Celesta Songs) NR,2015.0,Pop,173,96kbps
track_1298309,Exciting Celebration NR,MFYM,Happy Ideas (Vibraphone and Celesta Songs) NR,2015.0,corporate,135,96kbps
track_1298380,Whoa Oh (Upbeat Rock),Akashic Records,Whoa Oh! (Upbeat Rock),2015.0,Indie,155,96kbps
track_1298571,Open Up,Macroform,Sketches,2015.0,Electronic,157,96kbps
track_1298608,Wonderful christmas,OnionAudioProduction,Wonderful Christmas,2015.0,filmscore,92,96kbps
track_1298609,Crazy new year,OnionAudioProduction,Wonderful Christmas,2015.0,Rock,90,96kbps
track_1298610,Beautiful christmas,OnionAudioProduction,Wonderful Christmas,2015.0,corporate,124,96kbps
track_1298611,Christmas tales,OnionAudioProduction,Wonderful Christmas,2015.0,filmscore,84,96kbps
track_1298612,New age christmas,OnionAudioProduction,Wonderful Christmas,2015.0,filmscore,84,96kbps
track_1298616,Christmas inspiration,OnionAudioProduction,Wonderful Christmas,2015.0,Pop,86,96kbps
track_1298617,Christmas midnight,OnionAudioProduction,Wonderful Christmas,2015.0,filmscore,90,96kbps
track_1298809,Space,Macroform,Sketches,2015.0,Ambient,39,96kbps
track_1298832,Love for Me to Know,Macroform,Wings (prayers and meditations for healing),2015.0,world,343,96kbps
track_1299181,Irresistible,Pablo Samonta,Sexy Funk,2015.0,Funk,65,96kbps
track_1299183,Pleasures,Pablo Samonta,Sexy Funk,2015.0,chillout,69,96kbps
track_1299186,Sexy Funk Planet,Pablo Samonta,Sexy Funk,2015.0,Funk,62,96kbps
track_1299187,Sweet Temptation,Pablo Samonta,Sexy Funk,2015.0,Funk,85,96kbps
track_1299615,Inspiring Epic - 2,MuswayStudio (Royalty Free Music - Background Music),Inspiring Epic,2015.0,filmscore,84,96kbps
track_1299802,A New Morning,Udo Vismann,,2015.0,newage,150,96kbps
track_1299803,Ballad of Contrasts,Udo Vismann,,2015.0,filmscore,150,96kbps
track_1299804,A Deep Compassion,Udo Vismann,,2015.0,Classical,150,96kbps
track_1299806,Side by Side,Udo Vismann,,2015.0,waltz,150,96kbps
track_1299807,Love Moves Mountains,Udo Vismann,,2015.0,Classical,150,96kbps
track_1299808,The Journey of Life,Udo Vismann,,2015.0,Classical,150,96kbps
track_1299809,As Day Fades into Night,Udo Vismann,,2015.0,filmscore,150,96kbps
track_1299810,Chords of Silence,Udo Vismann,,2015.0,Classical,150,96kbps
track_1299811,Always in My Heart,Udo Vismann,,2015.0,Classical,150,96kbps
track_1299812,From the Top Down,Udo Vismann,,2015.0,filmscore,150,96kbps
track_1299815,Familiar Surroundings,Udo Vismann,,2015.0,Ambient,150,96kbps
track_1299816,For You and You Alone,Udo Vismann,,2015.0,Classical,150,96kbps
track_1299817,The Balance of Life,Udo Vismann,,2015.0,Classical,150,96kbps
track_1299889,Today,NYLOC REX &amp; Doctor Knox,Spoiled Rotten,2015.0,Folk,143,96kbps
track_1299933,Heavy Groove NR,MFYM,Corporate Groove NR,2015.0,Funk,135,96kbps
track_1299937,Corporate Groove NR,MFYM,Corporate Groove NR,2015.0,Electronic,130,96kbps
track_1299938,Corporate Groove Short NR,MFYM,Corporate Groove NR,2015.0,corporate,84,96kbps
track_1300046,Archipel II,Régis V. Gronoff,Amor Absconditus,2015.0,Jazz,234,96kbps
track_1300073,Ms. Popular by All$tarV produced by Hoodgrown Productions,Cartel,Ms. Popular by All$tarV,2015.0,hiphop,195,96kbps
track_1300181,Forest Sanctuary,Zeffon,Historical Document,2015.0,experimental,144,96kbps
track_1300307,Happy Ride NR,MFYM,Happy Ride NR,2015.0,Electronic,127,96kbps
track_1300308,Happy Ride Short NR,MFYM,Happy Ride NR,2015.0,electropop,38,96kbps
track_1300328,The Present is a Gift,Colin Newcomer,Celebrate the Present Every Day,2015.0,Classical,209,96kbps
track_1300329,Through Beauty and Sorrow We Live,Colin Newcomer,Celebrate the Present Every Day,2015.0,Classical,307,96kbps
track_1300330,"Release Your Fears, No More Stressing",Colin Newcomer,Celebrate the Present Every Day,2015.0,Classical,307,96kbps
track_1300500,Endless Journey,Zeffon,Historical Document,2015.0,experimental,472,96kbps
track_1301092,Awake,Dave Imbernon,Awake,2015.0,Rock,380,96kbps
track_1301822,East End,Solxis,NYC Urban Volume 2,2015.0,chillout,348,96kbps
track_1301825,Duane,Solxis,NYC Urban Volume 2,2015.0,chillout,299,96kbps
track_1301826,West End,Solxis,NYC Urban Volume 2,2015.0,Electronic,299,96kbps
track_1301827,Jane,Solxis,NYC Urban Volume 2,2015.0,chillout,292,96kbps
track_1302088,Chill Love NR,MFYM,Happy Ride NR,2015.0,Electronic,185,96kbps
track_1302090,Chill Love Alt NR,MFYM,Happy Ride NR,2015.0,Electronic,168,96kbps
track_1302145,Emotional Romantic - 2,MuswayStudio (Royalty Free Music - Background Music),Emotional Romantic,2015.0,filmscore,74,96kbps
track_1302668,LA,Michael Ellis,Very Good Album,2015.0,Pop,238,96kbps
track_1302669,Odds,Michael Ellis,Very Good Album,2015.0,newwave,215,96kbps
track_1302671,Car On A Train,Michael Ellis,Very Good Album,2015.0,Pop,157,96kbps
track_1302672,The Wee Spot,Michael Ellis,Very Good Album,2015.0,Pop,157,96kbps
track_1302674,Hasselhoff Saved The Day,Michael Ellis,Very Good Album,2015.0,Pop,151,96kbps
track_1302675,French Kisses And Cat Hair,Michael Ellis,Very Good Album,2015.0,Country,181,96kbps
track_1302677,Angel In Control,Michael Ellis,Very Good Album,2015.0,Rock,241,96kbps
track_1302678,Nerd To The Pretty Girl,Michael Ellis,Very Good Album,2015.0,Pop,208,96kbps
track_1302906,Lasting Hope,Mbarek bouloukat,Survivor,2015.0,pluck,136,96kbps
track_1303000,Hammacuckoo,Raul Cabezali,,2024.0,"rock, punk",124,96kbps
track_1303065,Baby Coming Back To Me,HoneyChrome,All The Right Places,2015.0,rapsing,254,96kbps
track_1303066,You Make Me Wanna,HoneyChrome,All The Right Places,2015.0,slowpop,358,96kbps
track_1303073,Drawn Together,HoneyChrome,Daylight Animal,2015.0,lgbt,228,96kbps
track_1303080,Words of Loving,HoneyChrome,Daylight Animal,2015.0,peaceandlove,236,96kbps
track_1303082,Your Call,HoneyChrome,Daylight Animal,2015.0,popper,242,96kbps
track_1303999,Close to You,Pablo Samonta,Sexy Funk II,2015.0,Funk,98,96kbps
track_1304001,French Seduction,Pablo Samonta,Sexy Funk II,2015.0,Pop,83,96kbps
track_1304003,Glamorous Dream,Pablo Samonta,Sexy Funk II,2015.0,Funk,114,96kbps
track_1304004,Healthy Food,Pablo Samonta,Sexy Funk II,2015.0,Funk,57,96kbps
track_1304006,Pure Attraction,Pablo Samonta,Sexy Funk II,2015.0,chillout,61,96kbps
track_1304008,Sensation Flood,Pablo Samonta,Sexy Funk II,2015.0,freejazz,65,96kbps
track_1304010,Sexy Contour,Pablo Samonta,Sexy Funk II,2015.0,Ambient,114,96kbps
track_1304468,Fallen,Fourteen Steps To Hell,Ghost,2015.0,Synthpop,283,96kbps
track_1304469,Dont Show Emotion,Fourteen Steps To Hell,Ghost,2015.0,Synthpop,177,96kbps
track_1304470,Run Down,Fourteen Steps To Hell,Ghost,2015.0,Pop,181,96kbps
track_1304471,Remember My Name,Fourteen Steps To Hell,Ghost,2015.0,Synthpop,264,96kbps
track_1304474,Still,Fourteen Steps To Hell,Ghost,2015.0,trap,201,96kbps
