TRACK_ID,TITLE,ARTIST,ALBUM,YEAR,GENRE,DURATION,BITRATE
track_0166589,The Duke Of Dust,Hobotwang,Hobotwang,2008.0,singersongwriter,161,96kbps
track_0166591,Play It Cool,Hobotwang,Hobotwang,2008.0,Pop,174,96kbps
track_0166604,All Your Life,Hobotwang,Hobotwang,2008.0,Blues,183,96kbps
track_0166607,A Pig Must Be Blind,Hobotwang,Hobotwang,2008.0,Pop,212,96kbps
track_0166613,Fontana,Hobotwang,Hobotwang,2008.0,Blues,411,96kbps
track_0172031,For Your Love (feat. Rashani),Jonay,The Darker The Sky Is The Brighter The Stars Shine,2008.0,Pop,237,96kbps
track_0172326,Remind me,Elyes Landoulsi,My Perception,2008.0,Pop,209,96kbps
track_0172643,bez skojarzeń,Efiel,bez skojarzeń,2008.0,Jazz,235,96kbps
track_0172644,drops,Efiel,bez skojarzeń,2008.0,Electronic,173,96kbps
track_0172647,na kolana,Efiel,bez skojarzeń,2008.0,Electronic,384,96kbps
track_0173744,Moods around the World,Dreamweaver,Ambient Moods,2008.0,Ambient,425,96kbps
track_0173753,Soundscape I,Dreamweaver,Ambient Moods,2008.0,Ambient,185,96kbps
track_0173755,Soundscape II,Dreamweaver,Ambient Moods,2008.0,Ambient,130,96kbps
track_0173758,Soundscape III,Dreamweaver,Ambient Moods,2008.0,Ambient,247,96kbps
track_0173759,Soundscape IV,Dreamweaver,Ambient Moods,2008.0,Ambient,211,96kbps
track_0173760,The Simple,Dreamweaver,Ambient Moods,2008.0,Ambient,153,96kbps
track_0173787,The Mirror 16,Dreamweaver,Ambient Moods,2008.0,Ambient,191,96kbps
track_0175392,Das Lied vom Glas,Tom Drexl,,2025.0,"ambient, rock",562,96kbps
track_0175423,Aquarius,SaReGaMa,NewAge,2008.0,Ambient,281,96kbps
track_0181852,downtown,softspace,Transition,2008.0,Ambient,1144,96kbps
track_0182020,Segmento Virtual,Luis Zunel,Diversity,2008.0,newage,232,96kbps
track_0182077,Vanguard Extendida,Luis Zunel,Diversity,2008.0,newage,280,96kbps
track_0182155,synphony of the elders,softspace,Transition,2008.0,Ambient,1368,96kbps
track_0186869,Playful Pipes,AzulmArinO,Bittersweet,2008.0,neoclassical,183,96kbps
track_0192236,Gleaming Earth,Tom Drexl,,2025.0,"blues, chillout, folk",87,96kbps
track_0192877,fatata te miti (by the sea),Ton,by the sea,2008.0,Pop,194,96kbps
