TRACK_ID,TITLE,ARTIST,ALBUM,YEAR,GENRE,DURATION,BITRATE
track_1034780,Ain't No Fleas On Me,GingerTom,Dog's Breakfast,2013.0,,208,96kbps
track_1035128,Follow the Road,Josh Woodward,Follow the Road (Single),2013.0,Folk,309,96kbps
track_1035756,Blue Star Rising,Dreamweaver,Mountain Meditation,2013.0,chillout,312,96kbps
track_1035757,Her Song,Dreamweaver,Mountain Meditation,2013.0,Electronic,256,96kbps
track_1035758,Horizont of Paradise (slow mix),Dreamweaver,Mountain Meditation,2013.0,chillout,245,96kbps
track_1035759,Angel Wings,Dreamweaver,Mountain Meditation,2013.0,chillout,545,96kbps
track_1035761,Land of hope and dreams,Dreamweaver,Mountain Meditation,2013.0,downtempo,267,96kbps
track_1035762,Lonesome Hill,Dreamweaver,Mountain Meditation,2013.0,chillout,200,96kbps
track_1035763,Mountain Meditation,Dreamweaver,Mountain Meditation,2013.0,chillout,299,96kbps
track_1035764,You and I,Dreamweaver,Mountain Meditation,2013.0,chillout,285,96kbps
track_1035765,Ice Princess Lara,Dreamweaver,Mountain Meditation,2013.0,chillout,182,96kbps
track_1035977,Eve,Sergey Kovchik,Flower on a thin stalk,2013.0,Classical,139,96kbps
track_1036003,Figliol Prodigo,Rino Scamozzi,Figliol Prodigo,2013.0,Unknown,202,96kbps
track_1036085,Accelerate,Dzynek,Accelerate,2013.0,Rock,173,96kbps
track_1036086,All one,Dzynek,All one,2013.0,Ambient,230,96kbps
track_1036105,Borealis nigth,Putsasoll,Dreamers,2012.0,Ambient,290,96kbps
track_1036106,Feeling you,Putsasoll,Dreamers,2012.0,Ambient,311,96kbps
track_1036107,Walking on the moon sea,Putsasoll,Dreamers,2012.0,filmscore,405,96kbps
track_1036108,Dreamers,Putsasoll,Dreamers,2012.0,Ambient,340,96kbps
track_1036110,It's time to wake up,Putsasoll,Dreamers,2012.0,Ambient,210,96kbps
track_1036382,The Acoustic Garden By Adam Glazε,Linde Sagen,The Acoustic Garden,2013.0,,181,96kbps
track_1036635,I'm In Love With Love,GingerTom,Music And The Movies 7,2013.0,filmscore,232,96kbps
track_1037099,Alternativity,Crazy Quilt Bouquet,Alternativity ep - Jolly Jerry Jarvo,2013.0,indiepop,243,96kbps
track_1037487,But I Ain't Got You,Ilona Akimova / Juice Big City,New Old,2013.0,Pop,201,96kbps
track_1037488,You and I,Ilona Akimova / Juice Big City,New Old,2013.0,Pop,233,96kbps
track_1037489,So Long,Ilona Akimova / Juice Big City,New Old,2013.0,Rock,240,96kbps
track_1037711,Infinity - Veronica Bruno,Veronica Bruno,Infinity,2013.0,newage,264,96kbps
track_1037752,Helping Hand,Micaroni and Vulcano,Helping Hand,2013.0,Pop,207,96kbps
track_1037753,Carmelita,Micaroni and Vulcano,Helping Hand,2013.0,Pop,177,96kbps
track_1038157,Himitsu na Kataomoi (Secret Unrequited Love),Mid,Rising Sun,2013.0,Classical,250,96kbps
track_1038158,"Kimi no Kakera, Boku no Kakera (Splinters of You, Splinters of Me)",Mid,Rising Sun,2013.0,Classical,204,96kbps
track_1038159,Kimi no koto (About You),Mid,Rising Sun,2013.0,Classical,322,96kbps
track_1038160,Burikaesu Yume (Recurring Dream),Mid,Rising Sun,2013.0,filmscore,203,96kbps
track_1039379,K-19 - Дожди,K-19,Rains,2013.0,Indie,245,96kbps
track_1039514,Then You Die (Album Edit),dteix,Ethic Feeling,2013.0,Electronic,215,96kbps
track_1039524,Vagues (Bonus),dteix,Ethic Feeling,2013.0,chillout,165,96kbps
track_1039627,"Melancholic Piano, Harp and Strings",Akashic Records,Sad Cinematic Piano,2013.0,filmscore,290,96kbps
track_1039755,The Wedding Zinger!,GingerTom,Movies And The Music 9,2013.0,filmscore,213,96kbps
track_1039756,Kastro,NuJazz-Trio,Nujazz-trio IV,2013.0,Jazz,560,96kbps
track_1039757,Kastros Race,NuJazz-Trio,Nujazz-trio IV,2013.0,Jazz,210,96kbps
track_1039758,Kastros Resistance,NuJazz-Trio,Nujazz-trio IV,2013.0,Jazz,319,96kbps
track_1039759,Parkbank,NuJazz-Trio,Nujazz-trio IV,2013.0,Soundtrack,291,96kbps
track_1039971,Four (Remix),DK,Four,2013.0,Pop,148,96kbps
track_1040482,Superman,Micaroni and Vulcano,A Hard Night's Day,2013.0,Rock,193,96kbps
track_1040562,Inertie,Lezath,Compilation/Dissociation,2013.0,Rock,273,96kbps
track_1040920,To infinity and beyond,Putsasoll,To infinity and beyond - (single),2013.0,Electronic,325,96kbps
track_1040985,EinBein,NuJazz-Trio,Nujazz-trio V,2013.0,Jazz,217,96kbps
track_1040986,Oscar,NuJazz-Trio,Nujazz-trio V,2013.0,piano,212,96kbps
track_1040987,Shorty,NuJazz-Trio,Nujazz-trio V,2013.0,Jazz,229,96kbps
track_1040988,Spring Dreams,NuJazz-Trio,Nujazz-trio V,2013.0,piano,220,96kbps
track_1041104,- Track09,JesterN,Tablatones,2013.0,Rock,158,96kbps
track_1041157,Po_FiG_s_Toboy,Sergy Nevsky,PoFig s Toboy,2013.0,Unknown,196,96kbps
track_1041283,The Trail of Tears (Duduk),SaReGaMa,The Red Road (native american flute),2013.0,world,240,96kbps
track_1041285,Medicine of Kokopelli (Native American Flute),SaReGaMa,The Red Road (native american flute),2013.0,Ambient,210,96kbps
track_1041332,Wine Of The Mystic (the album 2013) - promo mix,Kamarius,Wine Of The Mystic (2013) promo mix,2013.0,Ambient,385,96kbps
track_1041956,Desert Sun,K4MMERER,Zen,2013.0,Electronic,352,96kbps
track_1041957,Spirited Again,K4MMERER,Zen,2013.0,Electronic,227,96kbps
track_1041958,Let Go,K4MMERER,Zen,2013.0,Electronic,127,96kbps
track_1041959,Seas the day,K4MMERER,Zen,2013.0,Electronic,245,96kbps
track_1041960,Challenged,K4MMERER,Zen,2013.0,Trance,291,96kbps
track_1042077,Flight Of The Geese,Psychadelik Pedestrian,Nocturnia,2013.0,Electronic,360,96kbps
track_1042079,Raindrops,Psychadelik Pedestrian,Nocturnia,2013.0,Ambient,324,96kbps
track_1042081,Nocturnia,Psychadelik Pedestrian,Nocturnia,2013.0,Electronic,439,96kbps
track_1042083,Pacific,Psychadelik Pedestrian,Nocturnia,2013.0,chillout,208,96kbps
track_1042087,Cosmos (universal mix),Psychadelik Pedestrian,Nocturnia,2013.0,Electronic,284,96kbps
track_1042340,Distanze,Massimo Vaccaro,Meditazioni (EP),2013.0,world,109,96kbps
track_1042341,Pensieri,Massimo Vaccaro,Meditazioni (EP),2013.0,world,147,96kbps
track_1043731,Happy-Go-Lucky,GingerTom,Music And The Movies 11,2013.0,filmscore,192,96kbps
track_1044168,Road,Way Station,Road,2013.0,Rock,429,96kbps
track_1044237,Bhutan song,Laurent Danis,Bhutan Song,2013.0,world,163,96kbps
track_1044777,I Can Take You There,Marwood Williams,Waiting for the Rain,2013.0,Rock,375,96kbps
track_1044778,Killing Time on Broadway,Marwood Williams,Waiting for the Rain,2013.0,Rock,258,96kbps
track_1044779,Eugene,Marwood Williams,Waiting for the Rain,2013.0,Rock,176,96kbps
track_1044810,intro,Keynproject,follow me... i follow you! 2013,2013.0,filmscore,127,96kbps
track_1044811,dramatic,Keynproject,follow me... i follow you! 2013,2013.0,Ambient,329,96kbps
track_1044812,catrinza,Keynproject,follow me... i follow you! 2013,2013.0,Electronic,178,96kbps
track_1044813,its just a dream,Keynproject,follow me... i follow you! 2013,2013.0,filmscore,318,96kbps
track_1044814,wide awake,Keynproject,follow me... i follow you! 2013,2013.0,Electronic,236,96kbps
track_1044815,polar fraction,Keynproject,follow me... i follow you! 2013,2013.0,filmscore,262,96kbps
track_1044816,darker than green,Keynproject,follow me... i follow you! 2013,2013.0,Electronic,263,96kbps
track_1044817,creature form outer minds,Keynproject,follow me... i follow you! 2013,2013.0,Electronic,233,96kbps
track_1044818,Arizona,Keynproject,follow me... i follow you! 2013,2013.0,filmscore,242,96kbps
track_1044819,cold wild dance,Keynproject,follow me... i follow you! 2013,2013.0,newage,338,96kbps
track_1044820,plasticjazzz,Keynproject,follow me... i follow you! 2013,2013.0,Jazz,251,96kbps
track_1044821,the other side,Keynproject,follow me... i follow you! 2013,2013.0,Electronic,229,96kbps
track_1044822,take your time,Keynproject,follow me... i follow you! 2013,2013.0,filmscore,212,96kbps
track_1044826, Story of One Success (power pop rock),Akashic Records,Story of One Success (energetic symphonic rock),2013.0,Rock,195,96kbps
track_1044827,Story of One Success (extended mix),Akashic Records,Story of One Success (energetic symphonic rock),2013.0,Pop,260,96kbps
track_1044944,Megacity,Contreband,,2022.0,"rock, indie",235,96kbps
track_1044945,Négligé,Contreband,,2022.0,"rock, indie",345,96kbps
track_1044946,Un Cadavre Dans Mon Salon,Contreband,,2022.0,"rock, indie",252,96kbps
track_1044947,Les Chemins de Traverse,Contreband,,2022.0,"rock, indie",267,96kbps
track_1044950,La Faute à Voltaire,Contreband,,2022.0,"rock, indie",333,96kbps
track_1044951,Stalingrad,Contreband,,2022.0,"rock, indie",270,96kbps
track_1044952,Ma Blonde,Contreband,,2022.0,"rock, indie",320,96kbps
track_1044953,La Fin du Monde,Contreband,,2022.0,"rock, indie",283,96kbps
track_1045248,What is true,Matti Paalanen,Home,2013.0,Pop,183,96kbps
track_1045249,I'm Home,Matti Paalanen,Home,2013.0,Ambient,111,96kbps
track_1045250,At Last,Matti Paalanen,Home,2013.0,Funk,188,96kbps
track_1045251,Keep your body moving,Matti Paalanen,Home,2013.0,Funk,159,96kbps
track_1045835,Just one kiss,Nika Noname,Identifired,2013.0,Pop,215,96kbps
track_1045881,Blurred Memories - (by Aries4Rce),"Aries 4Rce BeatZ (Aries4Rce) [Composer, Producer, Fl Studio Team Member]",Blurred Memories - (by Aries4Rce) [Sad / Deep Hip Hop Piano Beat | Smooth / Soft Rap Instrumental],2013.0,Unknown,206,96kbps
track_1045971,Freedom,Sasha Tonik,Freedom,2013.0,filmscore,125,96kbps
track_1046462,Flow,kerodean,Memory Map,2013.0,filmscore,189,96kbps
track_1046463,Similar,kerodean,Memory Map,2013.0,filmscore,245,96kbps
track_1046464,August,kerodean,Memory Map,2013.0,filmscore,120,96kbps
track_1046465,Blue,kerodean,Memory Map,2013.0,filmscore,103,96kbps
track_1046466,Click,kerodean,Memory Map,2013.0,filmscore,112,96kbps
track_1046467,Upwards,kerodean,Memory Map,2013.0,filmscore,186,96kbps
track_1046468,Intimate,kerodean,Memory Map,2013.0,filmscore,150,96kbps
