TRACK_ID,TITLE,ARTIST,ALBUM,YEAR,GENRE,DURATION,BITRATE
track_1150397,Arcane yourte,Julien Boulier,Ossian,2014.0,Unknown,277,96kbps
track_1150402,Estuaire t'ang,Julien Boulier,Ossian,2014.0,Unknown,210,96kbps
track_1150404,Estuaire Sélênê,Julien Boulier,Ossian,2014.0,Unknown,313,96kbps
track_1150407,Ossian visages,Julien Boulier,Ossian,2014.0,Unknown,293,96kbps
track_1150482,KAZAHANA -snowing like a Flower-,DJ Gami.K,A destination of the fate,2009.0,Ambient,164,96kbps
track_1150483,Survival,DJ Gami.K,A destination of the fate,2009.0,hiphop,176,96kbps
track_1150484,ZEN,DJ Gami.K,A destination of the fate,2009.0,Ambient,408,96kbps
track_1150485,First beat (skit),DJ Gami.K,A destination of the fate,2009.0,Ambient,101,96kbps
track_1150486,Finality,DJ Gami.K,A destination of the fate,2009.0,triphop,289,96kbps
track_1150489,Afro Japorhythm,DJ Gami.K,A destination of the fate,2009.0,triphop,226,96kbps
track_1150490,True Love,DJ Gami.K,A destination of the fate,2009.0,hiphop,229,96kbps
track_1150508,Slid down,DJ Mircomix,The lions of Africa,2014.0,Electronic,205,96kbps
track_1150741,Auswal - Running To Infinity,Auswal,Running to Infinity ,2014.0,Electronic,246,96kbps
track_1150778,Epic Adventure - Short Edit,Akashic Records,Epic Adventure (cinematic orchestral soundtrack),2014.0,filmscore,62,96kbps
track_1151544,Latina,Serge Ozeryan,Promenade,2014.0,Latin,145,96kbps
track_1151553,Sombrero,Serge Ozeryan,Promenade,2014.0,Latin,48,96kbps
track_1151554,Sun Sea & Sand,Serge Ozeryan,Promenade,2014.0,filmscore,119,96kbps
track_1152619,The Movie Screen. Anxiety,Serge Ozeryan,The Movie Screen,2014.0,Rock,128,96kbps
track_1152620,The Movie Screen. Danger,Serge Ozeryan,The Movie Screen,2014.0,Rock,119,96kbps
track_1152622,The Movie Screen. Ramble,Serge Ozeryan,The Movie Screen,2014.0,Rock,102,96kbps
track_1152623,The Movie Screen. Tension,Serge Ozeryan,The Movie Screen,2014.0,Rock,121,96kbps
track_1152625,Formula X,Serge Ozeryan,The Movie Screen,2014.0,Rock,268,96kbps
track_1152635,Excursion,Serge Ozeryan,The Movie Screen,2014.0,Rock,308,96kbps
track_1152636,Fire Dance In The Moonlight,Serge Ozeryan,The Movie Screen,2014.0,filmscore,135,96kbps
track_1152638,Tough Competition,Serge Ozeryan,The Movie Screen,2014.0,filmscore,267,96kbps
track_1152647,Intro,Serge Ozeryan,The Movie Screen,2014.0,Rock,59,96kbps
track_1152648,Tyrol,Serge Ozeryan,The Movie Screen,2014.0,Rock,110,96kbps
track_1153107,Experanthia,Orazio Iaci,Experanthia,2014.0,Electronic,300,96kbps
track_1153990,For Life,Trundicho,For Life,2014.0,Pop,166,96kbps
track_1154248,Seashell Fairy,DJ Gami.K,"Hope Step Jamp, and Relax",2012.0,Electronic,301,96kbps
track_1154279,"Hello, World!",Kenny690,Teenager,2014.0,,82,96kbps
track_1154280,Slavna's Courage,Kenny690,Teenager,2014.0,,237,96kbps
track_1154281,Good Morning,Kenny690,Teenager,2014.0,,102,96kbps
track_1154293,Aurora - The Solfeggio Meditation,Chakana, 7 steps to Oneness,2014.0,Ambient,731,96kbps
track_1154295,Awakening -The Solfeggio Meditation,Chakana, 7 steps to Oneness,2014.0,Ambient,704,96kbps
track_1154297,New World - The Solfeggio Meditation,Chakana, 7 steps to Oneness,2014.0,Ambient,409,96kbps
track_1154298,Oneness - The Solfeggio Meditation,Chakana, 7 steps to Oneness,2014.0,Ambient,976,96kbps
track_1154511,Reflejos del Amanecer,Solernoise,Reflejos del Amanecer,2014.0,filmscore,668,96kbps
track_1154968,A.K.1974 - Shukhriya [Thank You],A.K.1974,Shukhriya,2014.0,asian,204,96kbps
track_1154994,Ether and Feather (ft. Birds and Trumpets),Bang Bong,Cock Around The Clock,2014.0,electropop,313,96kbps
track_1154997,"Fuckin’ and Truckin’ (In Loving Memory, The Love Dicatators)",Bang Bong,Cock Around The Clock,2014.0,Eurodance,331,96kbps
track_1155054,Hero,Cooper,From Hell EP,2014.0,Unknown,179,96kbps
track_1155055,Live Forever,Cooper,From Hell EP,2014.0,Unknown,162,96kbps
track_1155056,Going Down,Cooper,From Hell EP,2014.0,Unknown,203,96kbps
track_1155057,Get Ya.,Cooper,From Hell EP,2014.0,Unknown,248,96kbps
track_1155058,Its Not,Cooper,From Hell EP,2014.0,Unknown,214,96kbps
track_1155059,As The One.,Cooper,From Hell EP,2014.0,Unknown,307,96kbps
track_1155060,Last Words,Cooper,From Hell EP,2014.0,Unknown,166,96kbps
track_1155061,Under War,Cooper,From Hell EP,2014.0,Unknown,196,96kbps
track_1155160,Melting Hearts,JTiKey,,2014.0,Electronic,259,96kbps
track_1155891,Inside,Laurent Danis,Inside,2014.0,world,150,96kbps
track_1155892,2_MonstersMarch To The Castle AC2 48,MFYM,Halloween,2014.0,filmscore,208,96kbps
track_1155893,4_Gang Halloween AC2 441,MFYM,Halloween,2014.0,hiphop,223,96kbps
track_1155894,1_Its Halloween Again AC2 sept 16,MFYM,Halloween,2014.0,filmscore,134,96kbps
track_1155895,3_The Black Gate AC2 Sep 19 44,MFYM,Halloween,2014.0,filmscore,157,96kbps
track_1155896,1_Its Halloween Again No Woo AC2 sept 16,MFYM,Halloween,2014.0,filmscore,134,96kbps
track_1155898,1_Baby Monster AC2,MFYM,Halloween,2014.0,filmscore,181,96kbps
track_1155900,This Is Halloween AC2 Aug 19 OK,MFYM,Halloween,2014.0,filmscore,135,96kbps
track_1156025,My Halloween AC2 Sep 27,MFYM,Halloween,2014.0,filmscore,140,96kbps
track_1156086,Transient Dream,Niels and the Contributors,Between2Eternities,2014.0,Unknown,242,96kbps
track_1156088,"Sense of Truth, Part 2",Niels and the Contributors,Between2Eternities,2014.0,Unknown,205,96kbps
track_1156091,"Sense of Truth, Part 1",Niels and the Contributors,Between2Eternities,2014.0,Unknown,212,96kbps
track_1156317,One,Mirva,One,2014.0,Pop,248,96kbps
track_1156318,Parachute,Mirva,One,2014.0,Pop,174,96kbps
track_1156319,Bring Me Closer,Mirva,One,2014.0,Pop,170,96kbps
track_1156320,This Is How We Stand,Mirva,One,2014.0,Pop,168,96kbps
track_1156321,I Am The Sun,Mirva,One,2014.0,Pop,209,96kbps
track_1156573,Zero Gravity (breakbeat remix),Redmann,Zero Gravity,2014.0,breakbeat,278,96kbps
track_1156574,Zero Gravity (JMD remix),Redmann,Zero Gravity,2014.0,Trance,366,96kbps
track_1156575,Zero Gravity (Psychadelik Pedestrian remix),Redmann,Zero Gravity,2014.0,Electronic,438,96kbps
track_1156576,Zero Gravity (Redmann's chillout remix),Redmann,Zero Gravity,2014.0,Electronic,287,96kbps
track_1157280,Earth Lost - Esperance,Earth Lost,Love,2014.0,experimental,241,96kbps
track_1157281,Earth Lost - History,Earth Lost,Love,2014.0,experimental,309,96kbps
track_1157283,Earth Lost - Move,Earth Lost,Love,2014.0,postrock,200,96kbps
track_1157284,Earth Lost - Nuit sans toi,Earth Lost,Love,2014.0,experimental,268,96kbps
track_1157285,Earth Lost - Blues Eyes,Earth Lost,Love,2014.0,experimental,231,96kbps
track_1157302,Dancing under Paris' rain,Andrea Torti,Rag...time!,2014.0,Jazz,149,96kbps
track_1157352,The Dawn of Life,Samuel Martinez,The Dragon Flight,2014.0,filmscore,190,96kbps
track_1157353,Alive!,Samuel Martinez,The Dragon Flight,2014.0,filmscore,118,96kbps
track_1157354,"Mi Madre, Mi Luna",Samuel Martinez,The Dragon Flight,2014.0,filmscore,386,96kbps
track_1157355,Something Different,Samuel Martinez,The Dragon Flight,2014.0,Pop,133,96kbps
track_1157371,Alalá do petricor,Septi,,2025.0,"ambient, electronic",123,96kbps
track_1157548,The king's speech Part II (A new hope),Andrea Torti,The immense,2014.0,newage,183,96kbps
track_1157603,leave-taking,JTiKey,,2014.0,Classical,160,96kbps
track_1157701,Bagatela para dos Guitarras,Michał Jałochowski,Bagatela para dos Guitarras,2014.0,Classical,245,96kbps
track_1158007,Trans Express,Kai Klaas,Trans Express,2014.0,Electronic,412,96kbps
track_1158020,Beautiful Land,Marco Margna,Folk Country Day,2014.0,Folk,213,96kbps
track_1158135,Blues na plues - Boogie blues,Blues na plues,Blues sounds,2014.0,Rock,216,96kbps
track_1158194,Out of - Brena Marco,Marco Brena,Minutes of madness,2014.0,Unknown,393,96kbps
track_1158195,Solitude - Brena Marco,Marco Brena,Minutes of madness,2014.0,Unknown,193,96kbps
track_1158196,Run in the sky - Brena Marco,Marco Brena,Minutes of madness,2014.0,Unknown,470,96kbps
track_1158197,Eagle - Brena Marco,Marco Brena,Minutes of madness,2014.0,Unknown,369,96kbps
track_1158198,Day by day - Brena Marco,Marco Brena,Minutes of madness,2014.0,Unknown,450,96kbps
track_1158199,Run away - Brena Marco,Marco Brena,Minutes of madness,2014.0,Unknown,591,96kbps
track_1158200,Into the waterfall - Brena Marco,Marco Brena,Minutes of madness,2014.0,Unknown,385,96kbps
track_1158201,17 minutes of madness - Brena Marco,Marco Brena,Minutes of madness,2014.0,Unknown,1086,96kbps
track_1158260,Asparagus (Ney),Patrick SAINTON - Tet production,Al musiqa al arabiyah,2014.0,world,94,96kbps
track_1158375,On The Summer Breeze,ND and eBand,On The Summer Breeze,2014.0,Pop,122,96kbps
track_1158965,Curses,Saint Jayne,Curses,2014.0,Electronic,213,96kbps
track_1158969,Miss Liberty,Saint Jayne,Curses,2014.0,Pop,300,96kbps
track_1158978,Acid House Loop,Snabisch,COLORS VOLUME VII,2014.0,Electronic,44,96kbps
track_1158979,Acid House Loop Version 2,Snabisch,COLORS VOLUME VII,2014.0,Electronic,44,96kbps
track_1158980,Collecting rare cases (Electronic Loop),Snabisch,COLORS VOLUME VII,2014.0,Electronic,74,96kbps
track_1158981,Forget Our Past (Dance Loop),Snabisch,COLORS VOLUME VII,2014.0,Electronic,88,96kbps
track_1158982,Joyful Night (Dance Loop),Snabisch,COLORS VOLUME VII,2014.0,Electronic,88,96kbps
track_1158983,Modern Phenomena (Dance Loop),Snabisch,COLORS VOLUME VII,2014.0,Electronic,71,96kbps
track_1158984,Tears of mercury (Dance Loop),Snabisch,COLORS VOLUME VII,2014.0,Electronic,109,96kbps
track_1158985,The Groove Master (Dance Loop),Snabisch,COLORS VOLUME VII,2014.0,Electronic,59,96kbps
track_1158986,The Living Room (House Loop),Snabisch,COLORS VOLUME VII,2014.0,Electronic,60,96kbps
track_1158987,Weird Eyes (Dance Loop),Snabisch,COLORS VOLUME VII,2014.0,Electronic,59,96kbps
track_1158988,You Hou (Dance Loop),Snabisch,COLORS VOLUME VII,2014.0,Electronic,59,96kbps
track_1158989,Z Four (Techno Loop),Snabisch,COLORS VOLUME VII,2014.0,Electronic,59,96kbps
track_1159259,SUMMER COFFEE,THEO ARNISOUND,experiment song's when i sleep,2014.0,Pop,304,96kbps
track_1159364,Juncture,Putsasoll,Re-evolution,2014.0,Electronic,394,96kbps
track_1159366,Butterflies of water and salt,Putsasoll,Re-evolution,2014.0,Electronic,276,96kbps
track_1159367,Illusion,Putsasoll,Re-evolution,2014.0,Electronic,264,96kbps
track_1159368,Dark light,Putsasoll,Re-evolution,2014.0,Electronic,218,96kbps
track_1159369,Sad happiness,Putsasoll,Re-evolution,2014.0,Ambient,354,96kbps
track_1159540,Beautiful Autumm,Mala Donna,Beautiful Autumm,2014.0,Trance,447,96kbps
track_1159615,Sweet  thing,Ceilí Moss,Be there & be drunk!,2014.0,Unknown,180,96kbps
track_1159622,Back in the house,Ceilí Moss,Be there & be drunk!,2014.0,Unknown,247,96kbps
track_1159623,As ar as the eye can see,Ceilí Moss,Be there & be drunk!,2014.0,Unknown,226,96kbps
track_1159659,Hot Asphalt,Ceilí Moss,Glad to find you well,2014.0,Unknown,118,96kbps
track_1159660,Seagull,Ceilí Moss,Glad to find you well,2014.0,Unknown,79,96kbps
track_1159661,The Gael,Ceilí Moss,Glad to find you well,2014.0,Unknown,191,96kbps
track_1159662,Ship of Fools,Ceilí Moss,Glad to find you well,2014.0,Unknown,195,96kbps
track_1159663,Suil a Ruin,Ceilí Moss,Glad to find you well,2014.0,Unknown,206,96kbps
track_1159664,Psychefolk,Ceilí Moss,Glad to find you well,2014.0,Unknown,176,96kbps
track_1159665,Dies Irae,Ceilí Moss,Glad to find you well,2014.0,Unknown,201,96kbps
track_1159666,As Far as the Eye Can See,Ceilí Moss,Glad to find you well,2014.0,Unknown,219,96kbps
track_1159667,December,Ceilí Moss,Glad to find you well,2014.0,Unknown,244,96kbps
track_1159668,The Bee,Ceilí Moss,Glad to find you well,2014.0,Unknown,171,96kbps
track_1159670,Drunken Sailor,Ceilí Moss,Glad to find you well,2014.0,Unknown,224,96kbps
track_1159688,Passable Auditory Perception,Ben K Adams,Best Friends Make The Worst Enemies,2014.0,Ambient,289,96kbps
track_1159692,Homecoming,Ceilí Moss,On the shore,2014.0,Unknown,182,96kbps
track_1159693,Emerald,Ceilí Moss,On the shore,2014.0,Unknown,244,96kbps
track_1159699,When the Morning,Ceilí Moss,On the shore,2014.0,Unknown,181,96kbps
track_1159703,The Maid on the Shore,Ceilí Moss,On the shore,2014.0,Unknown,230,96kbps
track_1159704,L' Esprit de Famille,Ceilí Moss,On the shore,2014.0,Unknown,259,96kbps
track_1159739,Quand nous sommes à la taverne,Ceilí Moss,La vie sent quoi?,2014.0,Unknown,204,96kbps
track_1159740,Each man kills the thing he loves,Ceilí Moss,La vie sent quoi?,2014.0,Unknown,59,96kbps
track_1159741,Le fléau de dieu,Ceilí Moss,La vie sent quoi?,2014.0,Unknown,206,96kbps
track_1159742,Aedonism,Ceilí Moss,La vie sent quoi?,2014.0,Unknown,263,96kbps
track_1159743,Tibnkeltankel,Ceilí Moss,La vie sent quoi?,2014.0,Unknown,362,96kbps
track_1159744,La vie sans toi²,Ceilí Moss,La vie sent quoi?,2014.0,Unknown,240,96kbps
track_1159745,The next market day,Ceilí Moss,La vie sent quoi?,2014.0,Unknown,186,96kbps
track_1159746,Cadrielje,Ceilí Moss,La vie sent quoi?,2014.0,Unknown,149,96kbps
track_1159747,Que peut-il nous arriver de pire-,Ceilí Moss,La vie sent quoi?,2014.0,Unknown,261,96kbps
track_1159748,Stormdans,Ceilí Moss,La vie sent quoi?,2014.0,Unknown,210,96kbps
track_1159856,The last river to reach the sky,The Imaginary Suitcase,Laurent & the imaginary friends ensemble,2014.0,Unknown,187,96kbps
track_1160166,Composizione melancolico-liquida,roeaudionews,Letters from the moon,2014.0,darkambient,302,96kbps
track_1160170,Letters from the moon,roeaudionews,Letters from the moon,2014.0,Ambient,194,96kbps
track_1160234,Documentary,Akashic Records,Ambient Guitars,2014.0,corporate,220,96kbps
track_1160270,Infinity Vocaledit,Marco Margna,World Colors,2014.0,corporate,116,96kbps
track_1160271,My day,Marco Margna,World Colors,2014.0,Folk,111,96kbps
track_1160272,Infinity,Marco Margna,World Colors,2014.0,filmscore,116,96kbps
track_1160604,Welcome to fantasyland,Büffel,First Touch,2014.0,Funk,391,96kbps
track_1160971,Vanishing,Vassili Stern,Vanishing,2014.0,Electronic,200,96kbps
track_1161062,Papa,Samneighbour,Sam soundtracks,2014.0,Ambient,93,96kbps
track_1161157,By the river (près de la rivière),Arnoldsrecords,By the river,2014.0,filmscore,254,96kbps
track_1161293,Moment,Hypp fractal,Mystery (2014),2014.0,experimental,349,96kbps
track_1161294,Hmm..,Hypp fractal,Mystery (2014),2014.0,experimental,443,96kbps
track_1161295,Mystery,Hypp fractal,Mystery (2014),2014.0,experimental,411,96kbps
track_1161296,Distant star,Hypp fractal,Mystery (2014),2014.0,experimental,354,96kbps
